instance family pattern-time pattern-vertices pattern-edges pattern-loops pattern-meandeg pattern-maxdeg pattern-degisfixed pattern-density target-time target-vertices target-edges target-loops target-meandeg target-maxdeg target-degisfixed target-density
g41-g105 11 0 128 368 0 5.75 10 0 0.0452756 14 3317 6617 0 3.98975 20 0 0.00120318
g41-g106 11 0 128 368 0 5.75 10 0 0.0452756 25 4493 13619 0 6.06232 25 0 0.00134958
g41-g107 11 0 128 368 0 5.75 10 0 0.0452756 25 4494 9812 0 4.36671 23 0 0.000971892
g41-g108 11 0 128 368 0 5.75 10 0 0.0452756 30 4866 10840 0 4.4554 24 0 0.000915808
g41-g109 11 0 128 368 0 5.75 10 0 0.0452756 31 5040 15120 0 6 6 1 0.00119071
g41-g110 11 0 128 368 0 5.75 10 0 0.0452756 36 5448 36105 0 13.2544 39 0 0.00243334
g41-g111 11 0 128 368 0 5.75 10 0 0.0452756 41 5757 14135 0 4.91054 25 0 0.000853117
g41-g112 11 0 128 368 0 5.75 10 0 0.0452756 54 6671 14066 0 4.21706 419 0 0.000632243
g41-g51 11 0 128 368 0 5.75 10 0 0.0452756 0 138 493 0 7.14493 71 0 0.0521528
g41-g52 11 0 128 368 0 5.75 10 0 0.0452756 0 161 356 0 4.42236 40 0 0.0276398
g41-g53 11 0 128 368 0 5.75 10 0 0.0452756 0 168 836 0 9.95238 14 0 0.0595951
g41-g54 11 0 128 368 0 5.75 10 0 0.0452756 0 256 941 0 7.35156 22 0 0.0288297
g41-g55 11 0 128 368 0 5.75 10 0 0.0452756 0 256 962 0 7.51562 15 0 0.029473
g41-g56 11 0 128 368 0 5.75 10 0 0.0452756 0 256 1000 0 7.8125 25 0 0.0306373
g41-g57 11 0 128 368 0 5.75 10 0 0.0452756 0 280 61 0 0.435714 7 0 0.0015617
g41-g61 11 0 128 368 0 5.75 10 0 0.0452756 0 331 930 0 5.61934 6 0 0.0170283
g41-g62 11 0 128 368 0 5.75 10 0 0.0452756 0 377 962 0 5.10345 103 0 0.013573
g41-g63 11 0 128 368 0 5.75 10 0 0.0452756 0 400 2860 0 14.3 26 0 0.0358396
g41-g64 11 0 128 368 0 5.75 10 0 0.0452756 0 400 9960 0 49.8 165 0 0.124812
g41-g65 11 0 128 368 0 5.75 10 0 0.0452756 0 435 2520 0 11.5862 12 0 0.0266963
g41-g67 11 0 128 368 0 5.75 10 0 0.0452756 0 462 1386 0 6 6 1 0.0130152
g41-g68 11 0 128 368 0 5.75 10 0 0.0452756 0 462 6930 0 30 30 1 0.0650759
g41-g69 11 0 128 368 0 5.75 10 0 0.0452756 0 500 1479 0 5.916 12 0 0.0118557
g41-g70 11 0 128 368 0 5.75 10 0 0.0452756 0 501 756 0 3.01796 10 0 0.00603593
g41-g71 11 0 128 368 0 5.75 10 0 0.0452756 0 501 1497 0 5.97605 18 0 0.0119521
g41-g72 11 0 128 368 0 5.75 10 0 0.0452756 0 561 147 0 0.524064 17 0 0.000935829
g41-g74 11 0 128 368 0 5.75 10 0 0.0452756 0 585 1228 0 4.19829 113 0 0.00718885
g41-g75 11 0 128 368 0 5.75 10 0 0.0452756 0 610 7438 0 24.3869 154 0 0.0400441
g41-g76 11 0 128 368 0 5.75 10 0 0.0452756 0 610 35465 0 116.279 256 0 0.190934
g41-g77 11 0 128 368 0 5.75 10 0 0.0452756 0 610 82562 0 270.695 360 0 0.444491
g41-g78 11 0 128 368 0 5.75 10 0 0.0452756 0 627 3545 0 11.3078 19 0 0.0180636
g41-g79 11 0 128 368 0 5.75 10 0 0.0452756 0 763 1902 0 4.98558 14 0 0.00654276
g41-g80 11 0 128 368 0 5.75 10 0 0.0452756 1 891 318 0 0.713805 6 0 0.000802028
g41-g81 11 0 128 368 0 5.75 10 0 0.0452756 1 1010 5994 0 11.8693 12 0 0.0117634
g41-g83 11 0 128 368 0 5.75 10 0 0.0452756 1 1024 5120 0 10 10 1 0.00977517
g41-g84 11 0 128 368 0 5.75 10 0 0.0452756 1 1024 61440 0 120 120 1 0.117302
g41-g85 11 0 128 368 0 5.75 10 0 0.0452756 1 1050 1574 0 2.9981 3 0 0.00285805
g41-g87 11 0 128 368 0 5.75 10 0 0.0452756 1 1057 3561 0 6.73794 23 0 0.00638062
g41-g88 11 0 128 368 0 5.75 10 0 0.0452756 1 1057 4028 0 7.62157 22 0 0.0072174
g41-g89 11 0 128 368 0 5.75 10 0 0.0452756 1 1092 2184 0 4 4 1 0.00366636
g41-g90 11 0 128 368 0 5.75 10 0 0.0452756 2 1430 5005 0 7 7 1 0.00489853
g41-g91 11 0 128 368 0 5.75 10 0 0.0452756 2 1446 3162 0 4.37344 219 0 0.0030266
g41-g92 11 0 128 368 0 5.75 10 0 0.0452756 3 1619 3517 0 4.34466 176 0 0.0026852
g41-g94 11 0 128 368 0 5.75 10 0 0.0452756 4 1860 5590 0 6.01075 9 0 0.00323333
g41-g95 11 0 128 368 0 5.75 10 0 0.0452756 5 2000 1396 0 1.396 11 0 0.000698349
g41-g96 11 0 128 368 0 5.75 10 0 0.0452756 5 2000 1657 0 1.657 13 0 0.000828914
g41-g97 11 0 128 368 0 5.75 10 0 0.0452756 5 2000 1685 0 1.685 11 0 0.000842921
g41-g98 11 0 128 368 0 5.75 10 0 0.0452756 5 2000 2573 0 2.573 14 0 0.00128714
g41-g99 11 0 128 368 0 5.75 10 0 0.0452756 5 2000 2575 0 2.575 14 0 0.00128814
g42-g100 11 0 128 508 0 7.9375 10 0 0.0625 5 2016 2000 0 1.98413 2 0 0.000984678
g42-g101 11 0 128 508 0 7.9375 10 0 0.0625 6 2184 6552 0 6 6 1 0.00274851
g42-g102 11 0 128 508 0 7.9375 10 0 0.0625 6 2184 8736 0 8 8 1 0.00366468
g42-g103 11 0 128 508 0 7.9375 10 0 0.0625 6 2184 13104 0 12 12 1 0.00549702
g42-g104 11 0 128 508 0 7.9375 10 0 0.0625 14 3300 6596 0 3.99758 20 0 0.00121175
g42-g105 11 0 128 508 0 7.9375 10 0 0.0625 14 3317 6617 0 3.98975 20 0 0.00120318
g42-g106 11 0 128 508 0 7.9375 10 0 0.0625 25 4493 13619 0 6.06232 25 0 0.00134958
g42-g107 11 0 128 508 0 7.9375 10 0 0.0625 25 4494 9812 0 4.36671 23 0 0.000971892
g42-g108 11 0 128 508 0 7.9375 10 0 0.0625 29 4866 10840 0 4.4554 24 0 0.000915808
g42-g109 11 0 128 508 0 7.9375 10 0 0.0625 31 5040 15120 0 6 6 1 0.00119071
g42-g110 11 0 128 508 0 7.9375 10 0 0.0625 36 5448 36105 0 13.2544 39 0 0.00243334
g42-g111 11 0 128 508 0 7.9375 10 0 0.0625 41 5757 14135 0 4.91054 25 0 0.000853117
g42-g112 11 0 128 508 0 7.9375 10 0 0.0625 54 6671 14066 0 4.21706 419 0 0.000632243
g42-g51 11 0 128 508 0 7.9375 10 0 0.0625 0 138 493 0 7.14493 71 0 0.0521528
g42-g52 11 0 128 508 0 7.9375 10 0 0.0625 0 161 356 0 4.42236 40 0 0.0276398
g42-g53 11 0 128 508 0 7.9375 10 0 0.0625 0 168 836 0 9.95238 14 0 0.0595951
g42-g54 11 0 128 508 0 7.9375 10 0 0.0625 0 256 941 0 7.35156 22 0 0.0288297
g42-g55 11 0 128 508 0 7.9375 10 0 0.0625 0 256 962 0 7.51562 15 0 0.029473
g42-g56 11 0 128 508 0 7.9375 10 0 0.0625 0 256 1000 0 7.8125 25 0 0.0306373
g42-g57 11 0 128 508 0 7.9375 10 0 0.0625 0 280 61 0 0.435714 7 0 0.0015617
g42-g61 11 0 128 508 0 7.9375 10 0 0.0625 0 331 930 0 5.61934 6 0 0.0170283
g42-g62 11 0 128 508 0 7.9375 10 0 0.0625 0 377 962 0 5.10345 103 0 0.013573
g42-g63 11 0 128 508 0 7.9375 10 0 0.0625 0 400 2860 0 14.3 26 0 0.0358396
g42-g64 11 0 128 508 0 7.9375 10 0 0.0625 0 400 9960 0 49.8 165 0 0.124812
g42-g65 11 0 128 508 0 7.9375 10 0 0.0625 0 435 2520 0 11.5862 12 0 0.0266963
g42-g67 11 0 128 508 0 7.9375 10 0 0.0625 0 462 1386 0 6 6 1 0.0130152
g42-g68 11 0 128 508 0 7.9375 10 0 0.0625 0 462 6930 0 30 30 1 0.0650759
g42-g69 11 0 128 508 0 7.9375 10 0 0.0625 0 500 1479 0 5.916 12 0 0.0118557
g42-g70 11 0 128 508 0 7.9375 10 0 0.0625 0 501 756 0 3.01796 10 0 0.00603593
g42-g71 11 0 128 508 0 7.9375 10 0 0.0625 0 501 1497 0 5.97605 18 0 0.0119521
g42-g72 11 0 128 508 0 7.9375 10 0 0.0625 0 561 147 0 0.524064 17 0 0.000935829
g42-g74 11 0 128 508 0 7.9375 10 0 0.0625 0 585 1228 0 4.19829 113 0 0.00718885
g42-g75 11 0 128 508 0 7.9375 10 0 0.0625 0 610 7438 0 24.3869 154 0 0.0400441
g42-g76 11 0 128 508 0 7.9375 10 0 0.0625 0 610 35465 0 116.279 256 0 0.190934
g42-g77 11 0 128 508 0 7.9375 10 0 0.0625 0 610 82562 0 270.695 360 0 0.444491
g42-g78 11 0 128 508 0 7.9375 10 0 0.0625 0 627 3545 0 11.3078 19 0 0.0180636
g42-g79 11 0 128 508 0 7.9375 10 0 0.0625 0 763 1902 0 4.98558 14 0 0.00654276
g42-g80 11 0 128 508 0 7.9375 10 0 0.0625 1 891 318 0 0.713805 6 0 0.000802028
g42-g81 11 0 128 508 0 7.9375 10 0 0.0625 1 1010 5994 0 11.8693 12 0 0.0117634
g42-g83 11 0 128 508 0 7.9375 10 0 0.0625 1 1024 5120 0 10 10 1 0.00977517
g42-g84 11 0 128 508 0 7.9375 10 0 0.0625 1 1024 61440 0 120 120 1 0.117302
g42-g85 11 0 128 508 0 7.9375 10 0 0.0625 1 1050 1574 0 2.9981 3 0 0.00285805
g42-g87 11 0 128 508 0 7.9375 10 0 0.0625 1 1057 3561 0 6.73794 23 0 0.00638062
g42-g88 11 0 128 508 0 7.9375 10 0 0.0625 1 1057 4028 0 7.62157 22 0 0.0072174
g42-g89 11 0 128 508 0 7.9375 10 0 0.0625 1 1092 2184 0 4 4 1 0.00366636
g42-g90 11 0 128 508 0 7.9375 10 0 0.0625 2 1430 5005 0 7 7 1 0.00489853
g42-g91 11 0 128 508 0 7.9375 10 0 0.0625 2 1446 3162 0 4.37344 219 0 0.0030266
g42-g92 11 0 128 508 0 7.9375 10 0 0.0625 3 1619 3517 0 4.34466 176 0 0.0026852
g42-g94 11 0 128 508 0 7.9375 10 0 0.0625 4 1860 5590 0 6.01075 9 0 0.00323333
g42-g95 11 0 128 508 0 7.9375 10 0 0.0625 5 2000 1396 0 1.396 11 0 0.000698349
g42-g96 11 0 128 508 0 7.9375 10 0 0.0625 5 2000 1657 0 1.657 13 0 0.000828914
g42-g97 11 0 128 508 0 7.9375 10 0 0.0625 5 2000 1685 0 1.685 11 0 0.000842921
g42-g98 11 0 128 508 0 7.9375 10 0 0.0625 5 2000 2573 0 2.573 14 0 0.00128714
g42-g99 11 0 128 508 0 7.9375 10 0 0.0625 5 2000 2575 0 2.575 14 0 0.00128814
g43-g100 11 0 128 824 0 12.875 29 0 0.101378 5 2016 2000 0 1.98413 2 0 0.000984678
g43-g101 11 0 128 824 0 12.875 29 0 0.101378 6 2184 6552 0 6 6 1 0.00274851
g43-g102 11 0 128 824 0 12.875 29 0 0.101378 6 2184 8736 0 8 8 1 0.00366468
g43-g103 11 0 128 824 0 12.875 29 0 0.101378 6 2184 13104 0 12 12 1 0.00549702
g43-g104 11 0 128 824 0 12.875 29 0 0.101378 14 3300 6596 0 3.99758 20 0 0.00121175
g43-g105 11 0 128 824 0 12.875 29 0 0.101378 14 3317 6617 0 3.98975 20 0 0.00120318
g43-g106 11 0 128 824 0 12.875 29 0 0.101378 25 4493 13619 0 6.06232 25 0 0.00134958
g43-g107 11 0 128 824 0 12.875 29 0 0.101378 25 4494 9812 0 4.36671 23 0 0.000971892
g43-g108 11 0 128 824 0 12.875 29 0 0.101378 29 4866 10840 0 4.4554 24 0 0.000915808
g43-g109 11 0 128 824 0 12.875 29 0 0.101378 31 5040 15120 0 6 6 1 0.00119071
g43-g110 11 0 128 824 0 12.875 29 0 0.101378 36 5448 36105 0 13.2544 39 0 0.00243334
g43-g111 11 0 128 824 0 12.875 29 0 0.101378 40 5757 14135 0 4.91054 25 0 0.000853117
g43-g112 11 0 128 824 0 12.875 29 0 0.101378 54 6671 14066 0 4.21706 419 0 0.000632243
g43-g51 11 0 128 824 0 12.875 29 0 0.101378 0 138 493 0 7.14493 71 0 0.0521528
g43-g52 11 0 128 824 0 12.875 29 0 0.101378 0 161 356 0 4.42236 40 0 0.0276398
g43-g53 11 0 128 824 0 12.875 29 0 0.101378 0 168 836 0 9.95238 14 0 0.0595951
g43-g54 11 0 128 824 0 12.875 29 0 0.101378 0 256 941 0 7.35156 22 0 0.0288297
g43-g55 11 0 128 824 0 12.875 29 0 0.101378 0 256 962 0 7.51562 15 0 0.029473
g43-g56 11 0 128 824 0 12.875 29 0 0.101378 0 256 1000 0 7.8125 25 0 0.0306373
g43-g57 11 0 128 824 0 12.875 29 0 0.101378 0 280 61 0 0.435714 7 0 0.0015617
g43-g61 11 0 128 824 0 12.875 29 0 0.101378 0 331 930 0 5.61934 6 0 0.0170283
g43-g62 11 0 128 824 0 12.875 29 0 0.101378 0 377 962 0 5.10345 103 0 0.013573
g43-g63 11 0 128 824 0 12.875 29 0 0.101378 0 400 2860 0 14.3 26 0 0.0358396
g43-g64 11 0 128 824 0 12.875 29 0 0.101378 0 400 9960 0 49.8 165 0 0.124812
g43-g65 11 0 128 824 0 12.875 29 0 0.101378 0 435 2520 0 11.5862 12 0 0.0266963
g43-g67 11 0 128 824 0 12.875 29 0 0.101378 0 462 1386 0 6 6 1 0.0130152
g43-g68 11 0 128 824 0 12.875 29 0 0.101378 0 462 6930 0 30 30 1 0.0650759
g43-g69 11 0 128 824 0 12.875 29 0 0.101378 0 500 1479 0 5.916 12 0 0.0118557
g43-g70 11 0 128 824 0 12.875 29 0 0.101378 0 501 756 0 3.01796 10 0 0.00603593
g43-g71 11 0 128 824 0 12.875 29 0 0.101378 0 501 1497 0 5.97605 18 0 0.0119521
g43-g72 11 0 128 824 0 12.875 29 0 0.101378 0 561 147 0 0.524064 17 0 0.000935829
g43-g74 11 0 128 824 0 12.875 29 0 0.101378 0 585 1228 0 4.19829 113 0 0.00718885
g43-g75 11 0 128 824 0 12.875 29 0 0.101378 0 610 7438 0 24.3869 154 0 0.0400441
g43-g76 11 0 128 824 0 12.875 29 0 0.101378 0 610 35465 0 116.279 256 0 0.190934
g43-g77 11 0 128 824 0 12.875 29 0 0.101378 0 610 82562 0 270.695 360 0 0.444491
g43-g78 11 0 128 824 0 12.875 29 0 0.101378 0 627 3545 0 11.3078 19 0 0.0180636
g43-g79 11 0 128 824 0 12.875 29 0 0.101378 0 763 1902 0 4.98558 14 0 0.00654276
g43-g80 11 0 128 824 0 12.875 29 0 0.101378 1 891 318 0 0.713805 6 0 0.000802028
g43-g81 11 0 128 824 0 12.875 29 0 0.101378 1 1010 5994 0 11.8693 12 0 0.0117634
g43-g83 11 0 128 824 0 12.875 29 0 0.101378 1 1024 5120 0 10 10 1 0.00977517
g43-g84 11 0 128 824 0 12.875 29 0 0.101378 1 1024 61440 0 120 120 1 0.117302
g43-g85 11 0 128 824 0 12.875 29 0 0.101378 1 1050 1574 0 2.9981 3 0 0.00285805
g43-g87 11 0 128 824 0 12.875 29 0 0.101378 1 1057 3561 0 6.73794 23 0 0.00638062
g43-g88 11 0 128 824 0 12.875 29 0 0.101378 1 1057 4028 0 7.62157 22 0 0.0072174
g43-g89 11 0 128 824 0 12.875 29 0 0.101378 1 1092 2184 0 4 4 1 0.00366636
g43-g90 11 0 128 824 0 12.875 29 0 0.101378 2 1430 5005 0 7 7 1 0.00489853
g43-g91 11 0 128 824 0 12.875 29 0 0.101378 2 1446 3162 0 4.37344 219 0 0.0030266
g43-g92 11 0 128 824 0 12.875 29 0 0.101378 3 1619 3517 0 4.34466 176 0 0.0026852
g43-g94 11 0 128 824 0 12.875 29 0 0.101378 4 1860 5590 0 6.01075 9 0 0.00323333
g43-g95 11 0 128 824 0 12.875 29 0 0.101378 5 2000 1396 0 1.396 11 0 0.000698349
g43-g96 11 0 128 824 0 12.875 29 0 0.101378 5 2000 1657 0 1.657 13 0 0.000828914
g43-g97 11 0 128 824 0 12.875 29 0 0.101378 5 2000 1685 0 1.685 11 0 0.000842921
g43-g98 11 0 128 824 0 12.875 29 0 0.101378 5 2000 2573 0 2.573 14 0 0.00128714
g43-g99 11 0 128 824 0 12.875 29 0 0.101378 5 2000 2575 0 2.575 14 0 0.00128814
g44-g100 11 0 128 892 0 13.9375 31 0 0.109744 5 2016 2000 0 1.98413 2 0 0.000984678
g44-g101 11 0 128 892 0 13.9375 31 0 0.109744 6 2184 6552 0 6 6 1 0.00274851
g44-g102 11 0 128 892 0 13.9375 31 0 0.109744 6 2184 8736 0 8 8 1 0.00366468
g44-g103 11 0 128 892 0 13.9375 31 0 0.109744 6 2184 13104 0 12 12 1 0.00549702
g44-g104 11 0 128 892 0 13.9375 31 0 0.109744 14 3300 6596 0 3.99758 20 0 0.00121175
g44-g105 11 0 128 892 0 13.9375 31 0 0.109744 14 3317 6617 0 3.98975 20 0 0.00120318
g44-g106 11 0 128 892 0 13.9375 31 0 0.109744 25 4493 13619 0 6.06232 25 0 0.00134958
g44-g107 11 0 128 892 0 13.9375 31 0 0.109744 26 4494 9812 0 4.36671 23 0 0.000971892
g44-g108 11 0 128 892 0 13.9375 31 0 0.109744 30 4866 10840 0 4.4554 24 0 0.000915808
g44-g109 11 0 128 892 0 13.9375 31 0 0.109744 31 5040 15120 0 6 6 1 0.00119071
g44-g110 11 0 128 892 0 13.9375 31 0 0.109744 36 5448 36105 0 13.2544 39 0 0.00243334
g44-g111 11 0 128 892 0 13.9375 31 0 0.109744 41 5757 14135 0 4.91054 25 0 0.000853117
g44-g112 11 0 128 892 0 13.9375 31 0 0.109744 54 6671 14066 0 4.21706 419 0 0.000632243
g44-g51 11 0 128 892 0 13.9375 31 0 0.109744 0 138 493 0 7.14493 71 0 0.0521528
g44-g52 11 0 128 892 0 13.9375 31 0 0.109744 0 161 356 0 4.42236 40 0 0.0276398
g44-g53 11 0 128 892 0 13.9375 31 0 0.109744 0 168 836 0 9.95238 14 0 0.0595951
g44-g54 11 0 128 892 0 13.9375 31 0 0.109744 0 256 941 0 7.35156 22 0 0.0288297
g44-g55 11 0 128 892 0 13.9375 31 0 0.109744 0 256 962 0 7.51562 15 0 0.029473
g44-g56 11 0 128 892 0 13.9375 31 0 0.109744 0 256 1000 0 7.8125 25 0 0.0306373
g44-g57 11 0 128 892 0 13.9375 31 0 0.109744 0 280 61 0 0.435714 7 0 0.0015617
g44-g61 11 0 128 892 0 13.9375 31 0 0.109744 0 331 930 0 5.61934 6 0 0.0170283
g44-g62 11 0 128 892 0 13.9375 31 0 0.109744 0 377 962 0 5.10345 103 0 0.013573
g44-g63 11 0 128 892 0 13.9375 31 0 0.109744 0 400 2860 0 14.3 26 0 0.0358396
g44-g64 11 0 128 892 0 13.9375 31 0 0.109744 0 400 9960 0 49.8 165 0 0.124812
g44-g65 11 0 128 892 0 13.9375 31 0 0.109744 0 435 2520 0 11.5862 12 0 0.0266963
g44-g67 11 0 128 892 0 13.9375 31 0 0.109744 0 462 1386 0 6 6 1 0.0130152
g44-g68 11 0 128 892 0 13.9375 31 0 0.109744 0 462 6930 0 30 30 1 0.0650759
g44-g69 11 0 128 892 0 13.9375 31 0 0.109744 0 500 1479 0 5.916 12 0 0.0118557
g44-g70 11 0 128 892 0 13.9375 31 0 0.109744 0 501 756 0 3.01796 10 0 0.00603593
g44-g71 11 0 128 892 0 13.9375 31 0 0.109744 0 501 1497 0 5.97605 18 0 0.0119521
g44-g72 11 0 128 892 0 13.9375 31 0 0.109744 0 561 147 0 0.524064 17 0 0.000935829
g44-g74 11 0 128 892 0 13.9375 31 0 0.109744 0 585 1228 0 4.19829 113 0 0.00718885
g44-g75 11 0 128 892 0 13.9375 31 0 0.109744 0 610 7438 0 24.3869 154 0 0.0400441
g44-g76 11 0 128 892 0 13.9375 31 0 0.109744 0 610 35465 0 116.279 256 0 0.190934
g44-g77 11 0 128 892 0 13.9375 31 0 0.109744 0 610 82562 0 270.695 360 0 0.444491
g44-g78 11 0 128 892 0 13.9375 31 0 0.109744 0 627 3545 0 11.3078 19 0 0.0180636
g44-g79 11 0 128 892 0 13.9375 31 0 0.109744 0 763 1902 0 4.98558 14 0 0.00654276
g44-g80 11 0 128 892 0 13.9375 31 0 0.109744 1 891 318 0 0.713805 6 0 0.000802028
g44-g81 11 0 128 892 0 13.9375 31 0 0.109744 1 1010 5994 0 11.8693 12 0 0.0117634
g44-g83 11 0 128 892 0 13.9375 31 0 0.109744 1 1024 5120 0 10 10 1 0.00977517
g44-g84 11 0 128 892 0 13.9375 31 0 0.109744 1 1024 61440 0 120 120 1 0.117302
g44-g85 11 0 128 892 0 13.9375 31 0 0.109744 1 1050 1574 0 2.9981 3 0 0.00285805
g44-g87 11 0 128 892 0 13.9375 31 0 0.109744 1 1057 3561 0 6.73794 23 0 0.00638062
g44-g88 11 0 128 892 0 13.9375 31 0 0.109744 1 1057 4028 0 7.62157 22 0 0.0072174
g44-g89 11 0 128 892 0 13.9375 31 0 0.109744 1 1092 2184 0 4 4 1 0.00366636
g44-g90 11 0 128 892 0 13.9375 31 0 0.109744 2 1430 5005 0 7 7 1 0.00489853
g44-g91 11 0 128 892 0 13.9375 31 0 0.109744 2 1446 3162 0 4.37344 219 0 0.0030266
g44-g92 11 0 128 892 0 13.9375 31 0 0.109744 3 1619 3517 0 4.34466 176 0 0.0026852
g44-g94 11 0 128 892 0 13.9375 31 0 0.109744 4 1860 5590 0 6.01075 9 0 0.00323333
g44-g95 11 0 128 892 0 13.9375 31 0 0.109744 5 2000 1396 0 1.396 11 0 0.000698349
g44-g96 11 0 128 892 0 13.9375 31 0 0.109744 5 2000 1657 0 1.657 13 0 0.000828914
g44-g97 11 0 128 892 0 13.9375 31 0 0.109744 5 2000 1685 0 1.685 11 0 0.000842921
g44-g98 11 0 128 892 0 13.9375 31 0 0.109744 5 2000 2573 0 2.573 14 0 0.00128714
g44-g99 11 0 128 892 0 13.9375 31 0 0.109744 5 2000 2575 0 2.575 14 0 0.00128814
g45-g100 11 0 128 894 9 13.8984 31 0 0.10999 5 2016 2000 0 1.98413 2 0 0.000984678
g45-g101 11 0 128 894 9 13.8984 31 0 0.10999 6 2184 6552 0 6 6 1 0.00274851
g45-g102 11 0 128 894 9 13.8984 31 0 0.10999 6 2184 8736 0 8 8 1 0.00366468
g45-g103 11 0 128 894 9 13.8984 31 0 0.10999 6 2184 13104 0 12 12 1 0.00549702
g45-g104 11 0 128 894 9 13.8984 31 0 0.10999 14 3300 6596 0 3.99758 20 0 0.00121175
g45-g105 11 0 128 894 9 13.8984 31 0 0.10999 14 3317 6617 0 3.98975 20 0 0.00120318
g45-g106 11 0 128 894 9 13.8984 31 0 0.10999 25 4493 13619 0 6.06232 25 0 0.00134958
g45-g107 11 0 128 894 9 13.8984 31 0 0.10999 25 4494 9812 0 4.36671 23 0 0.000971892
g45-g108 11 0 128 894 9 13.8984 31 0 0.10999 29 4866 10840 0 4.4554 24 0 0.000915808
g45-g109 11 0 128 894 9 13.8984 31 0 0.10999 31 5040 15120 0 6 6 1 0.00119071
g45-g110 11 0 128 894 9 13.8984 31 0 0.10999 36 5448 36105 0 13.2544 39 0 0.00243334
g45-g111 11 0 128 894 9 13.8984 31 0 0.10999 40 5757 14135 0 4.91054 25 0 0.000853117
g45-g112 11 0 128 894 9 13.8984 31 0 0.10999 54 6671 14066 0 4.21706 419 0 0.000632243
g45-g51 11 0 128 894 9 13.8984 31 0 0.10999 0 138 493 0 7.14493 71 0 0.0521528
g45-g52 11 0 128 894 9 13.8984 31 0 0.10999 0 161 356 0 4.42236 40 0 0.0276398
g45-g53 11 0 128 894 9 13.8984 31 0 0.10999 0 168 836 0 9.95238 14 0 0.0595951
g45-g54 11 0 128 894 9 13.8984 31 0 0.10999 0 256 941 0 7.35156 22 0 0.0288297
g45-g55 11 0 128 894 9 13.8984 31 0 0.10999 0 256 962 0 7.51562 15 0 0.029473
g45-g56 11 0 128 894 9 13.8984 31 0 0.10999 0 256 1000 0 7.8125 25 0 0.0306373
g45-g57 11 0 128 894 9 13.8984 31 0 0.10999 0 280 61 0 0.435714 7 0 0.0015617
g45-g61 11 0 128 894 9 13.8984 31 0 0.10999 0 331 930 0 5.61934 6 0 0.0170283
g45-g62 11 0 128 894 9 13.8984 31 0 0.10999 0 377 962 0 5.10345 103 0 0.013573
g45-g63 11 0 128 894 9 13.8984 31 0 0.10999 0 400 2860 0 14.3 26 0 0.0358396
g45-g64 11 0 128 894 9 13.8984 31 0 0.10999 0 400 9960 0 49.8 165 0 0.124812
g45-g65 11 0 128 894 9 13.8984 31 0 0.10999 0 435 2520 0 11.5862 12 0 0.0266963
g45-g67 11 0 128 894 9 13.8984 31 0 0.10999 0 462 1386 0 6 6 1 0.0130152
g45-g68 11 0 128 894 9 13.8984 31 0 0.10999 0 462 6930 0 30 30 1 0.0650759
g45-g69 11 0 128 894 9 13.8984 31 0 0.10999 0 500 1479 0 5.916 12 0 0.0118557
g45-g70 11 0 128 894 9 13.8984 31 0 0.10999 0 501 756 0 3.01796 10 0 0.00603593
g45-g71 11 0 128 894 9 13.8984 31 0 0.10999 0 501 1497 0 5.97605 18 0 0.0119521
g45-g72 11 0 128 894 9 13.8984 31 0 0.10999 0 561 147 0 0.524064 17 0 0.000935829
g45-g74 11 0 128 894 9 13.8984 31 0 0.10999 0 585 1228 0 4.19829 113 0 0.00718885
g45-g75 11 0 128 894 9 13.8984 31 0 0.10999 0 610 7438 0 24.3869 154 0 0.0400441
g45-g76 11 0 128 894 9 13.8984 31 0 0.10999 0 610 35465 0 116.279 256 0 0.190934
g45-g77 11 0 128 894 9 13.8984 31 0 0.10999 0 610 82562 0 270.695 360 0 0.444491
g45-g78 11 0 128 894 9 13.8984 31 0 0.10999 0 627 3545 0 11.3078 19 0 0.0180636
g45-g79 11 0 128 894 9 13.8984 31 0 0.10999 0 763 1902 0 4.98558 14 0 0.00654276
g45-g80 11 0 128 894 9 13.8984 31 0 0.10999 1 891 318 0 0.713805 6 0 0.000802028
g45-g81 11 0 128 894 9 13.8984 31 0 0.10999 1 1010 5994 0 11.8693 12 0 0.0117634
g45-g83 11 0 128 894 9 13.8984 31 0 0.10999 1 1024 5120 0 10 10 1 0.00977517
g45-g84 11 0 128 894 9 13.8984 31 0 0.10999 1 1024 61440 0 120 120 1 0.117302
g45-g85 11 0 128 894 9 13.8984 31 0 0.10999 1 1050 1574 0 2.9981 3 0 0.00285805
g45-g87 11 0 128 894 9 13.8984 31 0 0.10999 1 1057 3561 0 6.73794 23 0 0.00638062
g45-g88 11 0 128 894 9 13.8984 31 0 0.10999 1 1057 4028 0 7.62157 22 0 0.0072174
g45-g89 11 0 128 894 9 13.8984 31 0 0.10999 1 1092 2184 0 4 4 1 0.00366636
g45-g90 11 0 128 894 9 13.8984 31 0 0.10999 2 1430 5005 0 7 7 1 0.00489853
g45-g91 11 0 128 894 9 13.8984 31 0 0.10999 2 1446 3162 0 4.37344 219 0 0.0030266
g45-g92 11 0 128 894 9 13.8984 31 0 0.10999 3 1619 3517 0 4.34466 176 0 0.0026852
g45-g94 11 0 128 894 9 13.8984 31 0 0.10999 4 1860 5590 0 6.01075 9 0 0.00323333
