@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap.pattern.vertices numeric
@attribute cheap.pattern.edges numeric
@attribute cheap.pattern.loops numeric
@attribute cheap.pattern.meandeg numeric
@attribute cheap.pattern.maxdeg numeric
@attribute cheap.pattern.degisfixed numeric
@attribute cheap.pattern.density numeric
@attribute cheap.target.vertices numeric
@attribute cheap.target.edges numeric
@attribute cheap.target.loops numeric
@attribute cheap.target.meandeg numeric
@attribute cheap.target.maxdeg numeric
@attribute cheap.target.degisfixed numeric
@attribute cheap.target.density numeric
@attribute distance.pattern.isconnected numeric
@attribute distance.pattern.meandistance numeric
@attribute distance.pattern.maxdistance numeric
@attribute distance.pattern.proportiondistancege2 numeric
@attribute distance.pattern.proportiondistancege3 numeric
@attribute distance.pattern.proportiondistancege4 numeric
@attribute distance.target.isconnected numeric
@attribute distance.target.meandistance numeric
@attribute distance.target.maxdistance numeric
@attribute distance.target.proportiondistancege2 numeric
@attribute distance.target.proportiondistancege3 numeric
@attribute distance.target.proportiondistancege4 numeric
@attribute lad.values.removed numeric
@attribute lad.values.removed.percent numeric
@attribute lad.time numeric

@data
phase-30-150-0.46-0.50-0.52-5,1,30,198,0,13.2,18,0,0.455172,150,5735,0,76.4667,93,0,0.513199,1,1.54483,2,0.526667,0,0,1,1.4868,2,0.483556,0,0,0,0,0.001
phase-30-150-0.46-0.50-0.52-6,1,30,194,0,12.9333,18,0,0.445977,150,5632,0,75.0933,93,0,0.503982,1,1.55632,3,0.535556,0.002222,0,1,1.49602,2,0.492711,0,0,0,0,0.001
phase-30-150-0.46-0.50-0.52-7,1,30,191,0,12.7333,18,0,0.43908,150,5733,0,76.44,94,0,0.51302,1,1.56322,3,0.542222,0.002222,0,1,1.48698,2,0.483733,0,0,0,0,0
phase-30-150-0.46-0.50-0.52-8,1,30,180,0,12,20,0,0.413793,150,5621,0,74.9467,88,0,0.502998,1,1.58851,3,0.566667,0.002222,0,1,1.497,2,0.493689,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-1,1,30,197,0,13.1333,18,0,0.452874,150,5805,0,77.4,93,0,0.519463,1,1.54713,2,0.528889,0,0,1,1.48054,2,0.477333,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-2,1,30,211,0,14.0667,20,0,0.485057,150,5921,0,78.9467,95,0,0.529843,1,1.51494,2,0.497778,0,0,1,1.47016,2,0.467022,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-3,1,30,204,0,13.6,21,0,0.468966,150,5804,0,77.3867,92,0,0.519374,1,1.53103,2,0.513333,0,0,1,1.48063,2,0.477422,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-4,1,30,210,0,14,19,0,0.482759,150,5709,0,76.12,96,0,0.510872,1,1.51724,2,0.5,0,0,1,1.48913,2,0.485867,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-5,1,30,203,0,13.5333,20,0,0.466667,150,5765,0,76.8667,94,0,0.515884,1,1.53333,2,0.515556,0,0,1,1.48412,2,0.480889,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-6,1,30,200,0,13.3333,18,0,0.45977,150,5800,0,77.3333,89,0,0.519016,1,1.54023,2,0.522222,0,0,1,1.48098,2,0.477778,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-7,1,30,206,0,13.7333,18,0,0.473563,150,5834,0,77.7867,96,0,0.522058,1,1.52644,2,0.508889,0,0,1,1.47794,2,0.474756,0,0,0,0,0.001
phase-30-150-0.48-0.50-0.54-8,1,30,200,0,13.3333,19,0,0.45977,150,5824,0,77.6533,94,0,0.521163,1,1.54253,3,0.522222,0.002222,0,1,1.47884,2,0.475644,0,0,0,0,0.001
phase-30-150-0.50-0.52-0.54-1,1,30,220,0,14.6667,20,0,0.505747,150,6029,0,80.3867,95,0,0.539508,1,1.49425,2,0.477778,0,0,1,1.46049,2,0.457422,0,0,0,0,0
phase-30-150-0.50-0.52-0.54-2,1,30,220,0,14.6667,20,0,0.505747,150,5872,0,78.2933,95,0,0.525459,1,1.49425,2,0.477778,0,0,1,1.47454,2,0.471378,0,0,0,0,0.001
phase-30-150-0.50-0.52-0.54-3,1,30,215,0,14.3333,19,0,0.494253,150,5918,0,78.9067,97,0,0.529575,1,1.50575,2,0.488889,0,0,1,1.47043,2,0.467289,0,0,0,0,0.001
phase-30-150-0.50-0.52-0.54-4,1,30,229,0,15.2667,20,0,0.526437,150,5868,0,78.24,93,0,0.525101,1,1.47356,2,0.457778,0,0,1,1.4749,2,0.471733,0,0,0,0,0
phase-30-150-0.50-0.52-0.54-5,1,30,198,0,13.2,22,0,0.455172,150,5863,0,78.1733,93,0,0.524653,1,1.54483,2,0.526667,0,0,1,1.47535,2,0.472178,0,0,0,0,0.001
phase-30-150-0.50-0.52-0.54-6,1,30,221,0,14.7333,22,0,0.508046,150,5835,0,77.8,93,0,0.522148,1,1.49195,2,0.475556,0,0,1,1.47785,2,0.474667,0,0,0,0,0
phase-30-150-0.50-0.52-0.54-7,1,30,225,0,15,20,0,0.517241,150,5947,0,79.2933,98,0,0.53217,1,1.48276,2,0.466667,0,0,1,1.46783,2,0.464711,0,0,0,0,0.001
phase-30-150-0.50-0.52-0.54-8,1,30,222,0,14.8,20,0,0.510345,150,5956,0,79.4133,96,0,0.532975,1,1.48966,2,0.473333,0,0,1,1.46702,2,0.463911,0,0,0,0,0.001
phase-30-150-0.52-0.54-0.56-1,1,30,230,0,15.3333,20,0,0.528736,150,6215,0,82.8667,95,0,0.556152,1,1.47126,2,0.455556,0,0,1,1.44385,2,0.440889,0,0,0,0,0
phase-30-150-0.52-0.54-0.56-2,1,30,235,0,15.6667,21,0,0.54023,150,6127,0,81.6933,97,0,0.548277,1,1.45977,2,0.444444,0,0,1,1.45172,2,0.448711,0,0,0,0,0.001
phase-30-150-0.52-0.54-0.56-3,1,30,226,0,15.0667,22,0,0.51954,150,6194,0,82.5867,99,0,0.554273,1,1.48046,2,0.464444,0,0,1,1.44573,2,0.442756,0,0,0,0,0.001
phase-30-150-0.52-0.54-0.56-4,1,30,233,0,15.5333,21,0,0.535632,150,6133,0,81.7733,100,0,0.548814,1,1.46437,2,0.448889,0,0,1,1.45119,2,0.448178,0,0,0,0,0.001
phase-30-150-0.52-0.54-0.56-5,1,30,202,0,13.4667,20,0,0.464368,150,6080,0,81.0667,98,0,0.544072,1,1.53563,2,0.517778,0,0,1,1.45593,2,0.452889,0,0,0,0,0
phase-30-150-0.52-0.54-0.56-6,1,30,227,0,15.1333,23,0,0.521839,150,6091,0,81.2133,95,0,0.545056,1,1.47816,2,0.462222,0,0,1,1.45494,2,0.451911,0,0,0,0,0.001
phase-30-150-0.52-0.54-0.56-7,1,30,230,0,15.3333,20,0,0.528736,150,6278,0,83.7067,99,0,0.56179,1,1.47126,2,0.455556,0,0,1,1.43821,2,0.435289,0,0,0,0,0
phase-30-150-0.52-0.54-0.56-8,1,30,197,0,13.1333,17,0,0.452874,150,6145,0,81.9333,97,0,0.549888,1,1.54713,2,0.528889,0,0,1,1.45011,2,0.447111,0,0,0,0,0
phase-30-150-0.54-0.56-0.58-1,1,30,253,0,16.8667,22,0,0.581609,150,6392,0,85.2267,103,0,0.571991,1,1.41839,2,0.404444,0,0,1,1.42801,2,0.425156,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-2,1,30,255,0,17,25,0,0.586207,150,6482,0,86.4267,101,0,0.580045,1,1.41379,2,0.4,0,0,1,1.41996,2,0.417156,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-3,1,30,245,0,16.3333,22,0,0.563218,150,6359,0,84.7867,99,0,0.569038,1,1.43678,2,0.422222,0,0,1,1.43096,2,0.428089,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-4,1,30,228,0,15.2,22,0,0.524138,150,6332,0,84.4267,97,0,0.566622,1,1.47586,2,0.46,0,0,1,1.43338,2,0.430489,0,0,0,0,0
phase-30-150-0.54-0.56-0.58-5,1,30,239,0,15.9333,23,0,0.549425,150,6294,0,83.92,104,0,0.563221,1,1.45057,2,0.435556,0,0,1,1.43678,2,0.433867,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-6,1,30,232,0,15.4667,21,0,0.533333,150,6417,0,85.56,107,0,0.574228,1,1.46667,2,0.451111,0,0,1,1.42577,2,0.422933,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-7,1,30,240,0,16,21,0,0.551724,150,6469,0,86.2533,99,0,0.578881,1,1.44828,2,0.433333,0,0,1,1.42112,2,0.418311,0,0,0,0,0.001
phase-30-150-0.54-0.56-0.58-8,1,30,243,0,16.2,20,0,0.558621,150,6374,0,84.9867,102,0,0.57038,1,1.44138,2,0.426667,0,0,1,1.42962,2,0.426756,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-1,1,30,262,0,17.4667,22,0,0.602299,150,6536,0,87.1467,102,0,0.584877,1,1.3977,2,0.384444,0,0,1,1.41512,2,0.412356,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-2,1,30,243,0,16.2,22,0,0.558621,150,6561,0,87.48,102,0,0.587114,1,1.44138,2,0.426667,0,0,1,1.41289,2,0.410133,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-3,1,30,257,0,17.1333,22,0,0.590805,150,6611,0,88.1467,107,0,0.591588,1,1.4092,2,0.395556,0,0,1,1.40841,2,0.405689,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-4,1,30,255,0,17,21,0,0.586207,150,6370,0,84.9333,98,0,0.570022,1,1.41379,2,0.4,0,0,1,1.42998,2,0.427111,0,0,0,0,0
phase-30-150-0.56-0.56-0.60-5,1,30,259,0,17.2667,24,0,0.595402,150,6423,0,85.64,104,0,0.574765,1,1.4046,2,0.391111,0,0,1,1.42523,2,0.4224,0,0,0,0,0
phase-30-150-0.56-0.56-0.60-6,1,30,223,0,14.8667,20,0,0.512644,150,6397,0,85.2933,105,0,0.572438,1,1.48736,2,0.471111,0,0,1,1.42756,2,0.424711,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-7,1,30,250,0,16.6667,22,0,0.574713,150,6424,0,85.6533,108,0,0.574855,1,1.42529,2,0.411111,0,0,1,1.42515,2,0.422311,0,0,0,0,0.001
phase-30-150-0.56-0.56-0.60-8,1,30,242,0,16.1333,22,0,0.556322,150,6394,0,85.2533,103,0,0.57217,1,1.44368,2,0.428889,0,0,1,1.42783,2,0.424978,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-1,1,30,258,0,17.2,23,0,0.593103,150,6906,0,92.08,108,0,0.617987,1,1.4069,2,0.393333,0,0,1,1.38201,2,0.379467,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-2,1,30,265,0,17.6667,23,0,0.609195,150,6743,0,89.9067,105,0,0.6034,1,1.3908,2,0.377778,0,0,1,1.3966,2,0.393956,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-3,1,30,264,0,17.6,23,0,0.606897,150,6670,0,88.9333,105,0,0.596868,1,1.3931,2,0.38,0,0,1,1.40313,2,0.400444,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-4,1,30,235,0,15.6667,22,0,0.54023,150,6721,0,89.6133,103,0,0.601432,1,1.45977,2,0.444444,0,0,1,1.39857,2,0.395911,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-5,1,30,262,0,17.4667,23,0,0.602299,150,6744,0,89.92,106,0,0.60349,1,1.3977,2,0.384444,0,0,1,1.39651,2,0.393867,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-6,1,30,256,0,17.0667,23,0,0.588506,150,6837,0,91.16,106,0,0.611812,1,1.41149,2,0.397778,0,0,1,1.38819,2,0.3856,0,0,0,0,0.001
phase-30-150-0.60-0.58-0.62-7,1,30,280,0,18.6667,25,0,0.643678,150,6651,0,88.68,106,0,0.595168,1,1.35632,2,0.344444,0,0,1,1.40483,2,0.402133,0,0,0,0,0
phase-30-150-0.60-0.58-0.62-8,1,30,267,0,17.8,22,0,0.613793,150,6562,0,87.4933,105,0,0.587204,1,1.38621,2,0.373333,0,0,1,1.4128,2,0.410044,0,0,0,0,0
phase-30-150-0.64-0.62-0.64-1,1,30,274,0,18.2667,23,0,0.629885,150,6982,0,93.0933,108,0,0.624787,1,1.37011,2,0.357778,0,0,1,1.37521,2,0.372711,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-2,1,30,275,0,18.3333,24,0,0.632184,150,7087,0,94.4933,110,0,0.634183,1,1.36782,2,0.355556,0,0,1,1.36582,2,0.363378,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-3,1,30,274,0,18.2667,25,0,0.629885,150,7068,0,94.24,107,0,0.632483,1,1.37011,2,0.357778,0,0,1,1.36752,2,0.365067,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-4,1,30,269,0,17.9333,23,0,0.618391,150,7181,0,95.7467,111,0,0.642595,1,1.38161,2,0.368889,0,0,1,1.3574,2,0.355022,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-5,1,30,268,0,17.8667,21,0,0.616092,150,7032,0,93.76,109,0,0.629262,1,1.38391,2,0.371111,0,0,1,1.37074,2,0.368267,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-6,1,30,285,0,19,23,0,0.655172,150,7162,0,95.4933,108,0,0.640895,1,1.34483,2,0.333333,0,0,1,1.35911,2,0.356711,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-7,1,30,281,0,18.7333,25,0,0.645977,150,7037,0,93.8267,108,0,0.629709,1,1.35402,2,0.342222,0,0,1,1.37029,2,0.367822,0,0,0,0,0.001
phase-30-150-0.64-0.62-0.64-8,1,30,280,0,18.6667,23,0,0.643678,150,6954,0,92.72,106,0,0.622282,1,1.35632,2,0.344444,0,0,1,1.37772,2,0.3752,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-1,1,30,294,0,19.6,24,0,0.675862,150,7218,0,96.24,108,0,0.645906,1,1.32414,2,0.313333,0,0,1,1.35409,2,0.351733,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-2,1,30,288,0,19.2,24,0,0.662069,150,7244,0,96.5867,111,0,0.648233,1,1.33793,2,0.326667,0,0,1,1.35177,2,0.349422,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-3,1,30,297,0,19.8,24,0,0.682759,150,7289,0,97.1867,113,0,0.65226,1,1.31724,2,0.306667,0,0,1,1.34774,2,0.345422,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-4,1,30,300,0,20,24,0,0.689655,150,7199,0,95.9867,109,0,0.644206,1,1.31034,2,0.3,0,0,1,1.35579,2,0.353422,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-5,1,30,292,0,19.4667,23,0,0.671264,150,7225,0,96.3333,111,0,0.646532,1,1.32874,2,0.317778,0,0,1,1.35347,2,0.351111,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-6,1,30,285,0,19,24,0,0.655172,150,7319,0,97.5867,111,0,0.654944,1,1.34483,2,0.333333,0,0,1,1.34506,2,0.342756,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-7,1,30,294,0,19.6,24,0,0.675862,150,7345,0,97.9333,108,0,0.657271,1,1.32414,2,0.313333,0,0,1,1.34273,2,0.340444,0,0,0,0,0.001
phase-30-150-0.66-0.64-0.66-8,1,30,281,0,18.7333,23,0,0.645977,150,7174,0,95.6533,110,0,0.641969,1,1.35402,2,0.342222,0,0,1,1.35803,2,0.355644,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-1,1,30,304,0,20.2667,24,0,0.698851,150,7284,0,97.12,111,0,0.651812,1,1.30115,2,0.291111,0,0,1,1.34819,2,0.345867,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-2,1,30,295,0,19.6667,25,0,0.678161,150,7299,0,97.32,111,0,0.653154,1,1.32184,2,0.311111,0,0,1,1.34685,2,0.344533,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-3,1,30,292,0,19.4667,23,0,0.671264,150,7492,0,99.8933,115,0,0.670425,1,1.32874,2,0.317778,0,0,1,1.32957,2,0.327378,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-4,1,30,302,0,20.1333,27,0,0.694253,150,7434,0,99.12,115,0,0.665235,1,1.30575,2,0.295556,0,0,1,1.33477,2,0.332533,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-5,1,30,307,0,20.4667,27,0,0.705747,150,7207,0,96.0933,110,0,0.644922,1,1.29425,2,0.284444,0,0,1,1.35508,2,0.352711,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-6,1,30,277,0,18.4667,22,0,0.636782,150,7273,0,96.9733,113,0,0.650828,1,1.36322,2,0.351111,0,0,1,1.34917,2,0.346844,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-7,1,30,287,0,19.1333,24,0,0.65977,150,7410,0,98.8,116,0,0.663087,1,1.34023,2,0.328889,0,0,1,1.33691,2,0.334667,0,0,0,0,0.001
phase-30-150-0.68-0.64-0.68-8,1,30,302,0,20.1333,25,0,0.694253,150,7446,0,99.28,114,0,0.666309,1,1.30575,2,0.295556,0,0,1,1.33369,2,0.331467,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-1,1,30,288,0,19.2,25,0,0.662069,150,7525,0,100.333,116,0,0.673378,1,1.33793,2,0.326667,0,0,1,1.32662,2,0.324444,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-2,1,30,308,0,20.5333,26,0,0.708046,150,7711,0,102.813,119,0,0.690022,1,1.29195,2,0.282222,0,0,1,1.30998,2,0.307911,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-3,1,30,314,0,20.9333,24,0,0.721839,150,7651,0,102.013,114,0,0.684653,1,1.27816,2,0.268889,0,0,1,1.31535,2,0.313244,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-4,1,30,323,0,21.5333,26,0,0.742529,150,7716,0,102.88,116,0,0.69047,1,1.25747,2,0.248889,0,0,1,1.30953,2,0.307467,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-5,1,30,320,0,21.3333,26,0,0.735632,150,7520,0,100.267,115,0,0.672931,1,1.26437,2,0.255556,0,0,1,1.32707,2,0.324889,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-6,1,30,307,0,20.4667,27,0,0.705747,150,7754,0,103.387,120,0,0.69387,1,1.29425,2,0.284444,0,0,1,1.30613,2,0.304089,0,0,0,0,0.002
phase-30-150-0.70-0.66-0.70-7,1,30,297,0,19.8,24,0,0.682759,150,7720,0,102.933,117,0,0.690828,1,1.31724,2,0.306667,0,0,1,1.30917,2,0.307111,0,0,0,0,0.001
phase-30-150-0.70-0.66-0.70-8,1,30,298,0,19.8667,24,0,0.685057,150,7454,0,99.3867,115,0,0.667025,1,1.31494,2,0.304444,0,0,1,1.33298,2,0.330756,0,0,0,0,0.002
phase-30-150-0.72-0.66-0.70-1,1,30,305,0,20.3333,23,0,0.701149,150,7417,0,98.8933,114,0,0.663714,1,1.29885,2,0.288889,0,0,1,1.33629,2,0.334044,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-2,1,30,327,0,21.8,25,0,0.751724,150,7667,0,102.227,114,0,0.686085,1,1.24828,2,0.24,0,0,1,1.31391,2,0.311822,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-3,1,30,308,0,20.5333,25,0,0.708046,150,7524,0,100.32,115,0,0.673289,1,1.29195,2,0.282222,0,0,1,1.32671,2,0.324533,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-4,1,30,304,0,20.2667,28,0,0.698851,150,7584,0,101.12,115,0,0.678658,1,1.30115,2,0.291111,0,0,1,1.32134,2,0.3192,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-5,1,30,308,0,20.5333,24,0,0.708046,150,7568,0,100.907,116,0,0.677226,1,1.29195,2,0.282222,0,0,1,1.32277,2,0.320622,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-6,1,30,323,0,21.5333,26,0,0.742529,150,7645,0,101.933,118,0,0.684116,1,1.25747,2,0.248889,0,0,1,1.31588,2,0.313778,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-7,1,30,319,0,21.2667,27,0,0.733333,150,7432,0,99.0933,114,0,0.665056,1,1.26667,2,0.257778,0,0,1,1.33494,2,0.332711,0,0,0,0,0.001
phase-30-150-0.72-0.66-0.70-8,1,30,326,0,21.7333,25,0,0.749425,150,7548,0,100.64,115,0,0.675436,1,1.25057,2,0.242222,0,0,1,1.32456,2,0.3224,0,0,0,0,0.001
phase-30-150-0.74-0.68-0.70-1,1,30,324,0,21.6,25,0,0.744828,150,7623,0,101.64,114,0,0.682148,1,1.25517,2,0.246667,0,0,1,1.31785,2,0.315733,0,0,0,0,0.001
phase-30-150-0.74-0.68-0.70-2,1,30,316,0,21.0667,25,0,0.726437,150,7717,0,102.893,116,0,0.690559,1,1.27356,2,0.264444,0,0,1,1.30944,2,0.307378,0,0,0,0,0.001
phase-30-150-0.74-0.68-0.70-3,1,30,321,0,21.4,26,0,0.737931,150,7853,0,104.707,122,0,0.702729,1,1.26207,2,0.253333,0,0,1,1.29727,2,0.295289,0,0,0,0,0.002
phase-30-150-0.74-0.68-0.70-4,1,30,316,0,21.0667,27,0,0.726437,150,7732,0,103.093,117,0,0.691902,1,1.27356,2,0.264444,0,0,1,1.3081,2,0.306044,0,0,0,0,0.002
phase-30-150-0.74-0.68-0.70-5,1,30,318,0,21.2,28,0,0.731034,150,7720,0,102.933,117,0,0.690828,1,1.26897,2,0.26,0,0,1,1.30917,2,0.307111,0,0,0,0,0.001
phase-30-150-0.74-0.68-0.70-6,1,30,326,0,21.7333,28,0,0.749425,150,7808,0,104.107,119,0,0.698702,1,1.25057,2,0.242222,0,0,1,1.3013,2,0.299289,0,0,0,0,0.002
phase-30-150-0.74-0.68-0.70-7,1,30,322,0,21.4667,26,0,0.74023,150,7640,0,101.867,119,0,0.683669,1,1.25977,2,0.251111,0,0,1,1.31633,2,0.314222,0,0,0,0,0.001
phase-30-150-0.74-0.68-0.70-8,1,30,346,0,23.0667,27,0,0.795402,150,7577,0,101.027,114,0,0.678031,1,1.2046,2,0.197778,0,0,1,1.32197,2,0.319822,0,0,0,0,0.002
phase-30-150-0.76-0.70-0.72-1,1,30,333,0,22.2,27,0,0.765517,150,7775,0,103.667,120,0,0.695749,1,1.23448,2,0.226667,0,0,1,1.30425,2,0.302222,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-2,1,30,325,0,21.6667,26,0,0.747126,150,7989,0,106.52,120,0,0.714899,1,1.25287,2,0.244444,0,0,1,1.2851,2,0.2832,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-3,1,30,323,0,21.5333,25,0,0.742529,150,7914,0,105.52,120,0,0.708188,1,1.25747,2,0.248889,0,0,1,1.29181,2,0.289867,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-4,1,30,335,0,22.3333,25,0,0.770115,150,8060,0,107.467,123,0,0.721253,1,1.22989,2,0.222222,0,0,1,1.27875,2,0.276889,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-5,1,30,317,0,21.1333,27,0,0.728736,150,7997,0,106.627,118,0,0.715615,1,1.27126,2,0.262222,0,0,1,1.28438,2,0.282489,0,0,0,0,0.002
phase-30-150-0.76-0.70-0.72-6,1,30,330,0,22,26,0,0.758621,150,8008,0,106.773,121,0,0.7166,1,1.24138,2,0.233333,0,0,1,1.2834,2,0.281511,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-7,1,30,320,0,21.3333,26,0,0.735632,150,8086,0,107.813,123,0,0.723579,1,1.26437,2,0.255556,0,0,1,1.27642,2,0.274578,0,0,0,0,0.001
phase-30-150-0.76-0.70-0.72-8,1,30,333,0,22.2,26,0,0.765517,150,8000,0,106.667,123,0,0.715884,1,1.23448,2,0.226667,0,0,1,1.28412,2,0.282222,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-1,1,30,358,0,23.8667,28,0,0.822989,150,8157,0,108.76,120,0,0.729933,1,1.17701,2,0.171111,0,0,1,1.27007,2,0.268267,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-2,1,30,347,0,23.1333,28,0,0.797701,150,8021,0,106.947,125,0,0.717763,1,1.2023,2,0.195556,0,0,1,1.28224,2,0.280356,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-3,1,30,340,0,22.6667,28,0,0.781609,150,8102,0,108.027,119,0,0.725011,1,1.21839,2,0.211111,0,0,1,1.27499,2,0.273156,0,0,0,0,0.001
phase-30-150-0.78-0.72-0.74-4,1,30,346,0,23.0667,28,0,0.795402,150,8205,0,109.4,125,0,0.734228,1,1.2046,2,0.197778,0,0,1,1.26577,2,0.264,0,0,0,0,0.001
phase-30-150-0.78-0.72-0.74-5,1,30,345,0,23,27,0,0.793103,150,8286,0,110.48,125,0,0.741477,1,1.2069,2,0.2,0,0,1,1.25852,2,0.2568,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-6,1,30,351,0,23.4,27,0,0.806897,150,8303,0,110.707,124,0,0.742998,1,1.1931,2,0.186667,0,0,1,1.257,2,0.255289,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-7,1,30,350,0,23.3333,28,0,0.804598,150,8082,0,107.76,120,0,0.723221,1,1.1954,2,0.188889,0,0,1,1.27678,2,0.274933,0,0,0,0,0.002
phase-30-150-0.78-0.72-0.74-8,1,30,329,0,21.9333,26,0,0.756322,150,8118,0,108.24,122,0,0.726443,1,1.24368,2,0.235556,0,0,1,1.27356,2,0.271733,0,0,0,0,0.001
phase-30-150-0.80-0.72-0.74-1,1,30,351,0,23.4,27,0,0.806897,150,8122,0,108.293,126,0,0.726801,1,1.1931,2,0.186667,0,0,1,1.2732,2,0.271378,0,0,0,0,0.002
phase-30-150-0.80-0.72-0.74-2,1,30,358,0,23.8667,28,0,0.822989,150,8143,0,108.573,122,0,0.72868,1,1.17701,2,0.171111,0,0,1,1.27132,2,0.269511,0,0,0,0,0.002
phase-30-150-0.80-0.72-0.74-3,1,30,342,0,22.8,27,0,0.786207,150,8211,0,109.48,128,0,0.734765,1,1.21379,2,0.206667,0,0,1,1.26523,2,0.263467,0,0,0,0,0.001
phase-30-150-0.80-0.72-0.74-4,1,30,361,0,24.0667,28,0,0.829885,150,8249,0,109.987,123,0,0.738166,1,1.17011,2,0.164444,0,0,1,1.26183,2,0.260089,0,0,0,0,0.002
phase-30-150-0.80-0.72-0.74-5,1,30,364,0,24.2667,29,0,0.836782,150,8194,0,109.253,119,0,0.733244,1,1.16322,2,0.157778,0,0,1,1.26676,2,0.264978,0,0,0,0,0.002
phase-30-150-0.80-0.72-0.74-6,1,30,349,0,23.2667,27,0,0.802299,150,8290,0,110.533,125,0,0.741834,1,1.1977,2,0.191111,0,0,1,1.25817,2,0.256444,0,0,0,0,0.002
phase-30-150-0.80-0.72-0.74-7,1,30,351,0,23.4,27,0,0.806897,150,8108,0,108.107,126,0,0.725548,1,1.1931,2,0.186667,0,0,1,1.27445,2,0.272622,0,0,0,0,0.001
phase-30-150-0.80-0.72-0.74-8,1,30,353,0,23.5333,27,0,0.811494,150,8135,0,108.467,124,0,0.727964,1,1.18851,2,0.182222,0,0,1,1.27204,2,0.270222,0,0,0,0,0.002
phase-30-150-0.82-0.74-0.76-1,1,30,347,0,23.1333,27,0,0.797701,150,8479,0,113.053,124,0,0.758747,1,1.2023,2,0.195556,0,0,1,1.24125,2,0.239644,0,0,0,0,0.001
