@relation R_data_frame

@attribute instance_id string
@attribute algorithm string
@attribute time numeric
@attribute repetition numeric
@attribute runstatus {ok,timeout}

@data
g33-g84,glasgow3,23.332,1,ok
g33-g85,glasgow3,0.036,1,ok
g33-g87,glasgow3,0.092,1,ok
g33-g88,glasgow3,0.109,1,ok
g33-g89,glasgow3,0.072,1,ok
g33-g90,glasgow3,0.112,1,ok
g33-g91,glasgow3,0.115,1,ok
g33-g92,glasgow3,0.124,1,ok
g33-g94,glasgow3,0.156,1,ok
g33-g95,glasgow3,0.116,1,ok
g33-g96,glasgow3,0.118,1,ok
g33-g97,glasgow3,0.117,1,ok
g33-g98,glasgow3,0.126,1,ok
g33-g99,glasgow3,0.131,1,ok
g34-g100,glasgow3,0.116,1,ok
g34-g101,glasgow3,0.243,1,ok
g34-g102,glasgow3,0.292,1,ok
g34-g103,glasgow3,0.484,1,ok
g34-g104,glasgow3,86541.452,1,ok
g34-g105,glasgow3,86124.141,1,ok
g34-g106,glasgow3,?,1,timeout
g34-g107,glasgow3,?,1,timeout
g34-g108,glasgow3,?,1,timeout
g34-g109,glasgow3,1.426,1,ok
g34-g110,glasgow3,3136.638,1,ok
g34-g111,glasgow3,?,1,timeout
g34-g112,glasgow3,5.426,1,ok
g34-g51,glasgow3,0.014,1,ok
g34-g52,glasgow3,0.008,1,ok
g34-g53,glasgow3,13.986,1,ok
g34-g54,glasgow3,?,1,timeout
g34-g55,glasgow3,0.87,1,ok
g34-g56,glasgow3,?,1,timeout
g34-g57,glasgow3,0.006,1,ok
g34-g61,glasgow3,0.139,1,ok
g34-g62,glasgow3,0.079,1,ok
g34-g63,glasgow3,1533.272,1,ok
g34-g64,glasgow3,10.803,1,ok
g34-g65,glasgow3,0.869,1,ok
g34-g67,glasgow3,0.027,1,ok
g34-g68,glasgow3,0.23,1,ok
g34-g69,glasgow3,0.648,1,ok
g34-g70,glasgow3,0.015,1,ok
g34-g71,glasgow3,0.641,1,ok
g34-g72,glasgow3,0.019,1,ok
g34-g74,glasgow3,0.038,1,ok
g34-g75,glasgow3,?,1,timeout
g34-g76,glasgow3,16.561,1,ok
g34-g77,glasgow3,111.773,1,ok
g34-g78,glasgow3,15185.451,1,ok
g34-g79,glasgow3,350.907,1,ok
g34-g80,glasgow3,0.027,1,ok
g34-g81,glasgow3,0.83,1,ok
g34-g83,glasgow3,0.193,1,ok
g34-g84,glasgow3,23.418,1,ok
g34-g85,glasgow3,0.036,1,ok
g34-g87,glasgow3,52687.569,1,ok
g34-g88,glasgow3,?,1,timeout
g34-g89,glasgow3,0.071,1,ok
g34-g90,glasgow3,42.766,1,ok
g34-g91,glasgow3,0.346,1,ok
g34-g92,glasgow3,0.385,1,ok
g34-g94,glasgow3,235.273,1,ok
g34-g95,glasgow3,0.124,1,ok
g34-g96,glasgow3,0.13,1,ok
g34-g97,glasgow3,0.13,1,ok
g34-g98,glasgow3,0.467,1,ok
g34-g99,glasgow3,0.48,1,ok
g35-g100,glasgow3,0.118,1,ok
g35-g101,glasgow3,0.211,1,ok
g35-g102,glasgow3,0.319,1,ok
g35-g103,glasgow3,0.514,1,ok
g35-g104,glasgow3,94382.624,1,ok
g35-g105,glasgow3,94197.598,1,ok
g35-g106,glasgow3,?,1,timeout
g35-g107,glasgow3,?,1,timeout
g35-g108,glasgow3,?,1,timeout
g35-g109,glasgow3,0.955,1,ok
g35-g110,glasgow3,4.097,1,ok
g35-g111,glasgow3,?,1,timeout
g35-g112,glasgow3,22.397,1,ok
g35-g51,glasgow3,0.017,1,ok
g35-g52,glasgow3,0.005,1,ok
g35-g53,glasgow3,0.042,1,ok
g35-g54,glasgow3,0.037,1,ok
g35-g55,glasgow3,0.041,1,ok
g35-g56,glasgow3,0.039,1,ok
g35-g57,glasgow3,0.004,1,ok
g35-g61,glasgow3,0.01,1,ok
g35-g62,glasgow3,0.059,1,ok
g35-g63,glasgow3,1154.558,1,ok
g35-g64,glasgow3,1.015,1,ok
g35-g65,glasgow3,0.077,1,ok
g35-g67,glasgow3,0.02,1,ok
g35-g68,glasgow3,9.039,1,ok
g35-g69,glasgow3,0.03,1,ok
g35-g70,glasgow3,0.012,1,ok
g35-g71,glasgow3,0.032,1,ok
g35-g72,glasgow3,0.013,1,ok
g35-g74,glasgow3,0.033,1,ok
g35-g75,glasgow3,0.595,1,ok
g35-g76,glasgow3,16.562,1,ok
g35-g77,glasgow3,111.714,1,ok
g35-g78,glasgow3,0.222,1,ok
g35-g79,glasgow3,0.09,1,ok
g35-g80,glasgow3,0.028,1,ok
g35-g81,glasgow3,0.21,1,ok
g35-g83,glasgow3,0.133,1,ok
g35-g84,glasgow3,23.399,1,ok
g35-g85,glasgow3,0.037,1,ok
g35-g87,glasgow3,0.258,1,ok
g35-g88,glasgow3,0.383,1,ok
g35-g89,glasgow3,0.042,1,ok
g35-g90,glasgow3,0.156,1,ok
g35-g91,glasgow3,1.564,1,ok
g35-g92,glasgow3,1.218,1,ok
g35-g94,glasgow3,0.935,1,ok
g35-g95,glasgow3,0.12,1,ok
g35-g96,glasgow3,0.122,1,ok
g35-g97,glasgow3,0.119,1,ok
g35-g98,glasgow3,0.717,1,ok
g35-g99,glasgow3,0.724,1,ok
g36-g100,glasgow3,0.118,1,ok
g36-g101,glasgow3,0.228,1,ok
g36-g102,glasgow3,0.352,1,ok
g36-g103,glasgow3,0.542,1,ok
g36-g104,glasgow3,512.832,1,ok
g36-g105,glasgow3,512.929,1,ok
g36-g106,glasgow3,21398.213,1,ok
g36-g107,glasgow3,3295.002,1,ok
g36-g108,glasgow3,15966.003,1,ok
g36-g109,glasgow3,0.948,1,ok
g36-g110,glasgow3,6.281,1,ok
g36-g111,glasgow3,21476.899,1,ok
g36-g112,glasgow3,4.009,1,ok
g36-g51,glasgow3,0.019,1,ok
g36-g52,glasgow3,0.005,1,ok
g36-g53,glasgow3,0.068,1,ok
g36-g54,glasgow3,0.051,1,ok
g36-g55,glasgow3,0.06,1,ok
g36-g56,glasgow3,0.052,1,ok
g36-g57,glasgow3,0.005,1,ok
g36-g61,glasgow3,0.012,1,ok
g36-g62,glasgow3,0.041,1,ok
g36-g63,glasgow3,58.558,1,ok
g36-g64,glasgow3,?,1,timeout
g36-g65,glasgow3,0.187,1,ok
g36-g67,glasgow3,0.021,1,ok
g36-g68,glasgow3,66.021,1,ok
g36-g69,glasgow3,0.062,1,ok
g36-g70,glasgow3,0.012,1,ok
g36-g71,glasgow3,0.051,1,ok
g36-g72,glasgow3,0.013,1,ok
g36-g74,glasgow3,0.033,1,ok
g36-g75,glasgow3,0.621,1,ok
g36-g76,glasgow3,16.605,1,ok
g36-g77,glasgow3,111.739,1,ok
g36-g78,glasgow3,0.286,1,ok
g36-g79,glasgow3,0.062,1,ok
g36-g80,glasgow3,0.025,1,ok
g36-g81,glasgow3,0.269,1,ok
g36-g83,glasgow3,0.175,1,ok
g36-g84,glasgow3,23.407,1,ok
g36-g85,glasgow3,0.069,1,ok
g36-g87,glasgow3,0.399,1,ok
g36-g88,glasgow3,0.584,1,ok
g36-g89,glasgow3,0.042,1,ok
g36-g90,glasgow3,0.204,1,ok
g36-g91,glasgow3,0.197,1,ok
g36-g92,glasgow3,0.214,1,ok
g36-g94,glasgow3,1.31,1,ok
g36-g95,glasgow3,0.118,1,ok
g36-g96,glasgow3,0.121,1,ok
g36-g97,glasgow3,0.119,1,ok
g36-g98,glasgow3,0.233,1,ok
g36-g99,glasgow3,0.233,1,ok
g37-g100,glasgow3,0.121,1,ok
g37-g101,glasgow3,0.189,1,ok
g37-g102,glasgow3,0.241,1,ok
g37-g103,glasgow3,0.532,1,ok
g37-g104,glasgow3,0.385,1,ok
g37-g105,glasgow3,0.386,1,ok
g37-g106,glasgow3,3.058,1,ok
g37-g107,glasgow3,1.233,1,ok
g37-g108,glasgow3,1.441,1,ok
g37-g109,glasgow3,0.907,1,ok
g37-g110,glasgow3,2.78,1,ok
g37-g111,glasgow3,4.499,1,ok
g37-g112,glasgow3,1.825,1,ok
g37-g51,glasgow3,0.019,1,ok
g37-g52,glasgow3,0.007,1,ok
g37-g53,glasgow3,0.015,1,ok
g37-g54,glasgow3,0.017,1,ok
g37-g55,glasgow3,0.015,1,ok
g37-g56,glasgow3,0.02,1,ok
g37-g57,glasgow3,0.007,1,ok
g37-g61,glasgow3,0.011,1,ok
g37-g62,glasgow3,0.021,1,ok
g37-g63,glasgow3,0.74,1,ok
g37-g64,glasgow3,?,1,timeout
g37-g65,glasgow3,0.068,1,ok
g37-g67,glasgow3,0.018,1,ok
g37-g68,glasgow3,241.216,1,ok
g37-g69,glasgow3,0.02,1,ok
g37-g70,glasgow3,0.014,1,ok
g37-g71,glasgow3,0.021,1,ok
g37-g72,glasgow3,0.024,1,ok
g37-g74,glasgow3,0.036,1,ok
g37-g75,glasgow3,0.572,1,ok
g37-g76,glasgow3,16.503,1,ok
g37-g77,glasgow3,111.698,1,ok
g37-g78,glasgow3,0.097,1,ok
g37-g79,glasgow3,0.037,1,ok
g37-g80,glasgow3,0.028,1,ok
g37-g81,glasgow3,0.206,1,ok
g37-g83,glasgow3,0.079,1,ok
g37-g84,glasgow3,23.452,1,ok
g37-g85,glasgow3,0.04,1,ok
g37-g87,glasgow3,0.079,1,ok
g37-g88,glasgow3,0.088,1,ok
g37-g89,glasgow3,0.045,1,ok
g37-g90,glasgow3,0.103,1,ok
g37-g91,glasgow3,0.116,1,ok
g37-g92,glasgow3,0.124,1,ok
g37-g94,glasgow3,0.142,1,ok
g37-g95,glasgow3,0.123,1,ok
g37-g96,glasgow3,0.12,1,ok
g37-g97,glasgow3,0.12,1,ok
g37-g98,glasgow3,0.127,1,ok
g37-g99,glasgow3,0.126,1,ok
g38-g100,glasgow3,0.116,1,ok
g38-g101,glasgow3,0.249,1,ok
g38-g102,glasgow3,0.236,1,ok
g38-g103,glasgow3,0.433,1,ok
g38-g104,glasgow3,0.365,1,ok
g38-g105,glasgow3,0.365,1,ok
g38-g106,glasgow3,0.808,1,ok
g38-g107,glasgow3,0.703,1,ok
g38-g108,glasgow3,0.823,1,ok
g38-g109,glasgow3,0.901,1,ok
g38-g110,glasgow3,3.613,1,ok
g38-g111,glasgow3,1.161,1,ok
g38-g112,glasgow3,5.062,1,ok
g38-g51,glasgow3,0.021,1,ok
g38-g52,glasgow3,0.007,1,ok
g38-g53,glasgow3,0.008,1,ok
g38-g54,glasgow3,0.01,1,ok
g38-g55,glasgow3,0.016,1,ok
g38-g56,glasgow3,0.011,1,ok
g38-g57,glasgow3,0.003,1,ok
g38-g61,glasgow3,0.008,1,ok
g38-g62,glasgow3,0.038,1,ok
g38-g63,glasgow3,0.043,1,ok
g38-g64,glasgow3,1.32,1,ok
g38-g65,glasgow3,0.045,1,ok
g38-g67,glasgow3,0.013,1,ok
g38-g68,glasgow3,0.299,1,ok
g38-g69,glasgow3,0.016,1,ok
g38-g70,glasgow3,0.01,1,ok
g38-g71,glasgow3,0.019,1,ok
g38-g72,glasgow3,0.011,1,ok
g38-g74,glasgow3,0.033,1,ok
g38-g75,glasgow3,0.617,1,ok
g38-g76,glasgow3,16.587,1,ok
g38-g77,glasgow3,111.747,1,ok
g38-g78,glasgow3,0.052,1,ok
g38-g79,glasgow3,0.032,1,ok
g38-g80,glasgow3,0.023,1,ok
g38-g81,glasgow3,0.156,1,ok
g38-g83,glasgow3,0.071,1,ok
g38-g84,glasgow3,?,1,timeout
g38-g85,glasgow3,0.035,1,ok
g38-g87,glasgow3,0.07,1,ok
g38-g88,glasgow3,0.075,1,ok
g38-g89,glasgow3,0.041,1,ok
g38-g90,glasgow3,0.099,1,ok
g38-g91,glasgow3,0.258,1,ok
g38-g92,glasgow3,0.284,1,ok
g38-g94,glasgow3,0.139,1,ok
g38-g95,glasgow3,0.115,1,ok
g38-g96,glasgow3,0.116,1,ok
g38-g97,glasgow3,0.116,1,ok
g38-g98,glasgow3,0.122,1,ok
g38-g99,glasgow3,0.122,1,ok
g39-g100,glasgow3,0.118,1,ok
g39-g101,glasgow3,0.266,1,ok
g39-g102,glasgow3,0.315,1,ok
g39-g103,glasgow3,0.531,1,ok
g39-g104,glasgow3,3.778,1,ok
g39-g105,glasgow3,3.823,1,ok
g39-g106,glasgow3,77.425,1,ok
g39-g107,glasgow3,13.782,1,ok
g39-g108,glasgow3,41.608,1,ok
g39-g109,glasgow3,1.091,1,ok
g39-g110,glasgow3,2.667,1,ok
g39-g111,glasgow3,79.417,1,ok
g39-g112,glasgow3,11.619,1,ok
g39-g51,glasgow3,0.017,1,ok
g39-g52,glasgow3,0.005,1,ok
g39-g53,glasgow3,0.036,1,ok
g39-g54,glasgow3,0.019,1,ok
g39-g55,glasgow3,0.02,1,ok
g39-g56,glasgow3,0.02,1,ok
g39-g57,glasgow3,0.007,1,ok
g39-g61,glasgow3,0.049,1,ok
g39-g62,glasgow3,0.024,1,ok
g39-g63,glasgow3,26.251,1,ok
g39-g64,glasgow3,1.064,1,ok
g39-g65,glasgow3,0.182,1,ok
g39-g67,glasgow3,0.03,1,ok
g39-g68,glasgow3,0.264,1,ok
g39-g69,glasgow3,0.051,1,ok
g39-g70,glasgow3,0.011,1,ok
g39-g71,glasgow3,0.052,1,ok
g39-g72,glasgow3,0.016,1,ok
g39-g74,glasgow3,0.034,1,ok
g39-g75,glasgow3,0.54,1,ok
g39-g76,glasgow3,16.421,1,ok
g39-g77,glasgow3,111.75,1,ok
g39-g78,glasgow3,0.086,1,ok
g39-g79,glasgow3,0.037,1,ok
g39-g80,glasgow3,0.026,1,ok
g39-g81,glasgow3,0.297,1,ok
g39-g83,glasgow3,0.135,1,ok
g39-g84,glasgow3,23.345,1,ok
g39-g85,glasgow3,0.036,1,ok
g39-g87,glasgow3,0.098,1,ok
g39-g88,glasgow3,0.112,1,ok
g39-g89,glasgow3,0.043,1,ok
g39-g90,glasgow3,0.183,1,ok
g39-g91,glasgow3,0.952,1,ok
g39-g92,glasgow3,0.711,1,ok
g39-g94,glasgow3,0.202,1,ok
g39-g95,glasgow3,0.118,1,ok
g39-g96,glasgow3,0.12,1,ok
g39-g97,glasgow3,0.141,1,ok
g39-g98,glasgow3,0.419,1,ok
g39-g99,glasgow3,0.425,1,ok
g4-g100,glasgow3,0.113,1,ok
g4-g101,glasgow3,0.179,1,ok
g4-g102,glasgow3,0.232,1,ok
g4-g103,glasgow3,0.43,1,ok
g4-g104,glasgow3,0.87,1,ok
g4-g105,glasgow3,0.881,1,ok
g4-g106,glasgow3,1.83,1,ok
g4-g107,glasgow3,2.139,1,ok
g4-g108,glasgow3,2.486,1,ok
g4-g109,glasgow3,0.891,1,ok
g4-g110,glasgow3,2.379,1,ok
g4-g111,glasgow3,2.725,1,ok
g4-g112,glasgow3,1.803,1,ok
g4-g51,glasgow3,0.016,1,ok
g4-g52,glasgow3,0.003,1,ok
g4-g53,glasgow3,0.011,1,ok
g4-g54,glasgow3,0.009,1,ok
g4-g55,glasgow3,0.01,1,ok
g4-g56,glasgow3,0.01,1,ok
g4-g57,glasgow3,0.003,1,ok
g4-g61,glasgow3,0.006,1,ok
g4-g62,glasgow3,0.016,1,ok
g4-g63,glasgow3,0.128,1,ok
g4-g64,glasgow3,14.65,1,ok
g4-g65,glasgow3,0.046,1,ok
g4-g67,glasgow3,0.011,1,ok
g4-g68,glasgow3,0.289,1,ok
g4-g69,glasgow3,0.015,1,ok
g4-g70,glasgow3,0.009,1,ok
g4-g71,glasgow3,0.015,1,ok
g4-g72,glasgow3,0.009,1,ok
g4-g74,glasgow3,0.027,1,ok
g4-g75,glasgow3,0.522,1,ok
g4-g76,glasgow3,16.401,1,ok
g4-g77,glasgow3,112.003,1,ok
g4-g78,glasgow3,0.053,1,ok
g4-g79,glasgow3,0.029,1,ok
g4-g80,glasgow3,0.022,1,ok
g4-g81,glasgow3,0.156,1,ok
g4-g83,glasgow3,0.075,1,ok
g4-g84,glasgow3,23.276,1,ok
g4-g85,glasgow3,0.034,1,ok
g4-g87,glasgow3,0.068,1,ok
g4-g88,glasgow3,0.074,1,ok
g4-g89,glasgow3,0.04,1,ok
g4-g90,glasgow3,0.097,1,ok
g4-g91,glasgow3,0.112,1,ok
g4-g92,glasgow3,0.117,1,ok
g4-g94,glasgow3,0.135,1,ok
g4-g95,glasgow3,0.112,1,ok
g4-g96,glasgow3,0.113,1,ok
g4-g97,glasgow3,0.113,1,ok
g4-g98,glasgow3,0.12,1,ok
g4-g99,glasgow3,0.124,1,ok
g40-g100,glasgow3,0.279,1,ok
g40-g101,glasgow3,0.358,1,ok
g40-g102,glasgow3,0.408,1,ok
g40-g103,glasgow3,0.598,1,ok
g40-g104,glasgow3,0.537,1,ok
g40-g105,glasgow3,0.54,1,ok
g40-g106,glasgow3,1,1,ok
g40-g107,glasgow3,0.896,1,ok
g40-g108,glasgow3,1.009,1,ok
g40-g109,glasgow3,1.091,1,ok
g40-g110,glasgow3,2.56,1,ok
g40-g111,glasgow3,1.349,1,ok
g40-g112,glasgow3,2.016,1,ok
g40-g51,glasgow3,0.172,1,ok
g40-g52,glasgow3,0.169,1,ok
g40-g53,glasgow3,0.175,1,ok
g40-g54,glasgow3,0.194,1,ok
g40-g55,glasgow3,0.193,1,ok
g40-g56,glasgow3,0.194,1,ok
g40-g57,glasgow3,0.187,1,ok
g40-g61,glasgow3,0.176,1,ok
g40-g62,glasgow3,0.185,1,ok
g40-g63,glasgow3,0.235,1,ok
g40-g64,glasgow3,1.117,1,ok
g40-g65,glasgow3,0.236,1,ok
g40-g67,glasgow3,0.206,1,ok
g40-g68,glasgow3,0.369,1,ok
g40-g69,glasgow3,0.209,1,ok
g40-g70,glasgow3,0.203,1,ok
g40-g71,glasgow3,0.209,1,ok
g40-g72,glasgow3,0.207,1,ok
g40-g74,glasgow3,0.224,1,ok
g40-g75,glasgow3,0.717,1,ok
g40-g76,glasgow3,16.861,1,ok
g40-g77,glasgow3,112.275,1,ok
g40-g78,glasgow3,0.248,1,ok
g40-g79,glasgow3,0.227,1,ok
g40-g80,glasgow3,0.219,1,ok
g40-g81,glasgow3,0.35,1,ok
g40-g83,glasgow3,0.234,1,ok
g40-g84,glasgow3,24.124,1,ok
g40-g85,glasgow3,0.2,1,ok
g40-g87,glasgow3,0.233,1,ok
g40-g88,glasgow3,0.237,1,ok
g40-g89,glasgow3,0.203,1,ok
g40-g90,glasgow3,0.258,1,ok
g40-g91,glasgow3,0.27,1,ok
g40-g92,glasgow3,0.283,1,ok
g40-g94,glasgow3,0.301,1,ok
g40-g95,glasgow3,0.278,1,ok
g40-g96,glasgow3,0.28,1,ok
g40-g97,glasgow3,0.279,1,ok
g40-g98,glasgow3,0.295,1,ok
g40-g99,glasgow3,0.286,1,ok
g41-g100,glasgow3,0.118,1,ok
g41-g101,glasgow3,0.193,1,ok
g41-g102,glasgow3,0.307,1,ok
g41-g103,glasgow3,0.527,1,ok
g41-g104,glasgow3,3.017,1,ok
g41-g105,glasgow3,3.044,1,ok
g41-g106,glasgow3,12.954,1,ok
g41-g107,glasgow3,6.669,1,ok
g41-g108,glasgow3,9.124,1,ok
g41-g109,glasgow3,1.488,1,ok
g41-g110,glasgow3,2.731,1,ok
g41-g111,glasgow3,15.24,1,ok
g41-g112,glasgow3,2.895,1,ok
g41-g51,glasgow3,0.019,1,ok
g41-g52,glasgow3,0.006,1,ok
g41-g53,glasgow3,0.041,1,ok
g41-g54,glasgow3,0.023,1,ok
g41-g55,glasgow3,0.022,1,ok
g41-g56,glasgow3,0.024,1,ok
g41-g57,glasgow3,0.006,1,ok
g41-g61,glasgow3,0.009,1,ok
g41-g62,glasgow3,0.023,1,ok
g41-g63,glasgow3,12.251,1,ok
g41-g64,glasgow3,?,1,timeout
g41-g65,glasgow3,0.093,1,ok
g41-g67,glasgow3,0.015,1,ok
g41-g68,glasgow3,?,1,timeout
g41-g69,glasgow3,0.297,1,ok
g41-g70,glasgow3,0.012,1,ok
g41-g71,glasgow3,0.064,1,ok
g41-g72,glasgow3,0.014,1,ok
g41-g74,glasgow3,0.034,1,ok
g41-g75,glasgow3,0.548,1,ok
g41-g76,glasgow3,16.482,1,ok
g41-g77,glasgow3,111.801,1,ok
g41-g78,glasgow3,0.094,1,ok
g41-g79,glasgow3,0.038,1,ok
g41-g80,glasgow3,0.026,1,ok
g41-g81,glasgow3,0.205,1,ok
g41-g83,glasgow3,0.147,1,ok
g41-g84,glasgow3,23.345,1,ok
g41-g85,glasgow3,0.037,1,ok
g41-g87,glasgow3,0.1,1,ok
g41-g88,glasgow3,0.118,1,ok
g41-g89,glasgow3,0.043,1,ok
g41-g90,glasgow3,0.136,1,ok
g41-g91,glasgow3,0.117,1,ok
g41-g92,glasgow3,0.128,1,ok
g41-g94,glasgow3,0.176,1,ok
g41-g95,glasgow3,0.118,1,ok
g41-g96,glasgow3,0.12,1,ok
g41-g97,glasgow3,0.119,1,ok
g41-g98,glasgow3,0.131,1,ok
g41-g99,glasgow3,0.131,1,ok
g42-g100,glasgow3,0.118,1,ok
g42-g101,glasgow3,0.189,1,ok
g42-g102,glasgow3,0.249,1,ok
g42-g103,glasgow3,0.543,1,ok
g42-g104,glasgow3,1.535,1,ok
g42-g105,glasgow3,1.564,1,ok
g42-g106,glasgow3,3.415,1,ok
g42-g107,glasgow3,5.57,1,ok
g42-g108,glasgow3,6.497,1,ok
g42-g109,glasgow3,0.908,1,ok
g42-g110,glasgow3,2.742,1,ok
g42-g111,glasgow3,4.836,1,ok
g42-g112,glasgow3,2.876,1,ok
g42-g51,glasgow3,0.027,1,ok
g42-g52,glasgow3,0.006,1,ok
g42-g53,glasgow3,0.035,1,ok
g42-g54,glasgow3,0.02,1,ok
g42-g55,glasgow3,0.016,1,ok
g42-g56,glasgow3,0.022,1,ok
g42-g57,glasgow3,0.007,1,ok
g42-g61,glasgow3,0.009,1,ok
g42-g62,glasgow3,0.021,1,ok
g42-g63,glasgow3,0.299,1,ok
g42-g64,glasgow3,?,1,timeout
g42-g65,glasgow3,0.104,1,ok
g42-g67,glasgow3,0.016,1,ok
g42-g68,glasgow3,1.51,1,ok
g42-g69,glasgow3,0.034,1,ok
g42-g70,glasgow3,0.014,1,ok
g42-g71,glasgow3,0.034,1,ok
g42-g72,glasgow3,0.013,1,ok
g42-g74,glasgow3,0.034,1,ok
g42-g75,glasgow3,0.555,1,ok
g42-g76,glasgow3,16.489,1,ok
g42-g77,glasgow3,111.948,1,ok
g42-g78,glasgow3,0.101,1,ok
g42-g79,glasgow3,0.037,1,ok
g42-g80,glasgow3,0.026,1,ok
g42-g81,glasgow3,0.21,1,ok
g42-g83,glasgow3,0.158,1,ok
g42-g84,glasgow3,23.375,1,ok
g42-g85,glasgow3,0.038,1,ok
g42-g87,glasgow3,0.084,1,ok
g42-g88,glasgow3,0.101,1,ok
g42-g89,glasgow3,0.043,1,ok
g42-g90,glasgow3,0.104,1,ok
g42-g91,glasgow3,0.116,1,ok
g42-g92,glasgow3,0.125,1,ok
g42-g94,glasgow3,0.147,1,ok
g42-g95,glasgow3,0.118,1,ok
g42-g96,glasgow3,0.119,1,ok
g42-g97,glasgow3,0.119,1,ok
g42-g98,glasgow3,0.126,1,ok
g42-g99,glasgow3,0.127,1,ok
g43-g100,glasgow3,0.123,1,ok
g43-g101,glasgow3,0.196,1,ok
g43-g102,glasgow3,0.252,1,ok
g43-g103,glasgow3,0.462,1,ok
g43-g104,glasgow3,1.507,1,ok
g43-g105,glasgow3,1.522,1,ok
g43-g106,glasgow3,4.32,1,ok
g43-g107,glasgow3,4.36,1,ok
g43-g108,glasgow3,3.873,1,ok
g43-g109,glasgow3,0.917,1,ok
g43-g110,glasgow3,3.905,1,ok
g43-g111,glasgow3,6.303,1,ok
g43-g112,glasgow3,18.281,1,ok
g43-g51,glasgow3,0.018,1,ok
g43-g52,glasgow3,0.01,1,ok
g43-g53,glasgow3,0.018,1,ok
g43-g54,glasgow3,0.032,1,ok
g43-g55,glasgow3,0.03,1,ok
g43-g56,glasgow3,0.034,1,ok
g43-g57,glasgow3,0.01,1,ok
g43-g61,glasgow3,0.014,1,ok
g43-g62,glasgow3,0.068,1,ok
g43-g63,glasgow3,0.079,1,ok
g43-g64,glasgow3,51.248,1,ok
g43-g65,glasgow3,0.06,1,ok
g43-g67,glasgow3,0.021,1,ok
g43-g68,glasgow3,0.496,1,ok
g43-g69,glasgow3,0.078,1,ok
g43-g70,glasgow3,0.018,1,ok
g43-g71,glasgow3,0.071,1,ok
g43-g72,glasgow3,0.018,1,ok
g43-g74,glasgow3,0.056,1,ok
g43-g75,glasgow3,0.641,1,ok
g43-g76,glasgow3,16.641,1,ok
g43-g77,glasgow3,112.447,1,ok
g43-g78,glasgow3,0.176,1,ok
g43-g79,glasgow3,0.067,1,ok
g43-g80,glasgow3,0.03,1,ok
g43-g81,glasgow3,0.385,1,ok
g43-g83,glasgow3,0.087,1,ok
g43-g84,glasgow3,23.439,1,ok
g43-g85,glasgow3,0.042,1,ok
g43-g87,glasgow3,0.197,1,ok
g43-g88,glasgow3,0.218,1,ok
g43-g89,glasgow3,0.048,1,ok
g43-g90,glasgow3,0.112,1,ok
g43-g91,glasgow3,1.441,1,ok
g43-g92,glasgow3,1.073,1,ok
g43-g94,glasgow3,0.453,1,ok
g43-g95,glasgow3,0.122,1,ok
g43-g96,glasgow3,0.124,1,ok
g43-g97,glasgow3,0.124,1,ok
g43-g98,glasgow3,0.319,1,ok
g43-g99,glasgow3,0.32,1,ok
g44-g100,glasgow3,0.125,1,ok
g44-g101,glasgow3,0.195,1,ok
g44-g102,glasgow3,0.246,1,ok
g44-g103,glasgow3,0.442,1,ok
g44-g104,glasgow3,0.373,1,ok
g44-g105,glasgow3,0.378,1,ok
g44-g106,glasgow3,3.406,1,ok
g44-g107,glasgow3,1.2,1,ok
g44-g108,glasgow3,1.393,1,ok
g44-g109,glasgow3,0.914,1,ok
g44-g110,glasgow3,6.608,1,ok
g44-g111,glasgow3,5.112,1,ok
g44-g112,glasgow3,3.933,1,ok
g44-g51,glasgow3,0.027,1,ok
g44-g52,glasgow3,0.012,1,ok
g44-g53,glasgow3,0.017,1,ok
g44-g54,glasgow3,0.019,1,ok
g44-g55,glasgow3,0.019,1,ok
g44-g56,glasgow3,0.019,1,ok
g44-g57,glasgow3,0.012,1,ok
g44-g61,glasgow3,0.017,1,ok
g44-g62,glasgow3,0.027,1,ok
g44-g63,glasgow3,0.157,1,ok
g44-g64,glasgow3,?,1,timeout
g44-g65,glasgow3,0.054,1,ok
g44-g67,glasgow3,0.021,1,ok
g44-g68,glasgow3,0.409,1,ok
g44-g69,glasgow3,0.025,1,ok
g44-g70,glasgow3,0.019,1,ok
g44-g71,glasgow3,0.027,1,ok
g44-g72,glasgow3,0.02,1,ok
g44-g74,glasgow3,0.041,1,ok
g44-g75,glasgow3,0.767,1,ok
g44-g76,glasgow3,16.898,1,ok
g44-g77,glasgow3,111.908,1,ok
g44-g78,glasgow3,0.061,1,ok
g44-g79,glasgow3,0.04,1,ok
g44-g80,glasgow3,0.033,1,ok
g44-g81,glasgow3,0.167,1,ok
g44-g83,glasgow3,0.081,1,ok
g44-g84,glasgow3,23.722,1,ok
g44-g85,glasgow3,0.045,1,ok
g44-g87,glasgow3,0.081,1,ok
g44-g88,glasgow3,0.084,1,ok
g44-g89,glasgow3,0.049,1,ok
g44-g90,glasgow3,0.108,1,ok
g44-g91,glasgow3,0.272,1,ok
g44-g92,glasgow3,0.292,1,ok
g44-g94,glasgow3,0.147,1,ok
g44-g95,glasgow3,0.131,1,ok
g44-g96,glasgow3,0.126,1,ok
g44-g97,glasgow3,0.125,1,ok
g44-g98,glasgow3,0.131,1,ok
g44-g99,glasgow3,0.131,1,ok
g45-g100,glasgow3,0.125,1,ok
