@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern numeric
@attribute cheap_target numeric
@attribute distance_pattern numeric
@attribute distance_target numeric
@attribute lad_features numeric

@data
si4_b03_m400.00,1,0,0,0.009,0.009,0
si4_b03_m400.01,1,0,0,0.009,0.009,0
si4_b03_m400.02,1,0,0,0.009,0.009,0
si4_b03_m400.03,1,0,0,0.009,0.009,0
si4_b03_m400.04,1,0,0,0.009,0.009,0
si4_b03_m400.05,1,0,0,0.009,0.009,0
si4_b03_m400.06,1,0,0,0.009,0.009,0
si4_b03_m400.07,1,0,0,0.009,0.009,0
si4_b03_m400.08,1,0,0,0.009,0.009,0
si4_b03_m400.09,1,0,0,0.009,0.009,0
si4_b03_m800.00,1,0,0,0.061,0.061,0
si4_b03_m800.01,1,0,0,0.062,0.062,0
si4_b03_m800.02,1,0,0,0.062,0.062,0
si4_b03_m800.03,1,0,0,0.062,0.062,0
si4_b03_m800.04,1,0,0,0.062,0.062,0
si4_b03_m800.05,1,0,0,0.062,0.062,0
si4_b03_m800.06,1,0,0,0.062,0.062,0
si4_b03_m800.07,1,0,0,0.062,0.062,0
si4_b03_m800.08,1,0,0,0.061,0.061,0
si4_b03_m800.09,1,0,0,0.061,0.061,0
si4_b03m_m200.00,1,0,0,0.002,0.002,0
si4_b03m_m200.01,1,0,0,0.002,0.002,0
si4_b03m_m200.02,1,0,0,0.002,0.002,0
si4_b03m_m200.03,1,0,0,0.002,0.002,0
si4_b03m_m200.04,1,0,0,0.002,0.002,0
si4_b03m_m200.05,1,0,0,0.002,0.002,0
si4_b03m_m200.06,1,0,0,0.002,0.002,0
si4_b03m_m200.07,1,0,0,0.002,0.002,0
si4_b03m_m200.08,1,0,0,0.002,0.002,0
si4_b03m_m200.09,1,0,0,0.002,0.002,0
si4_b03m_m400.00,1,0,0,0.008,0.008,0
si4_b03m_m400.01,1,0,0,0.008,0.008,0
si4_b03m_m400.02,1,0,0,0.009,0.009,0
si4_b03m_m400.03,1,0,0,0.009,0.009,0
si4_b03m_m400.04,1,0,0,0.008,0.008,0
si4_b03m_m400.05,1,0,0,0.009,0.009,0
si4_b03m_m400.06,1,0,0,0.009,0.009,0
si4_b03m_m400.07,1,0,0,0.009,0.009,0.001
si4_b03m_m400.08,1,0,0,0.008,0.008,0
si4_b03m_m400.09,1,0,0,0.008,0.008,0
si4_b03m_m800.00,1,0,0,0.048,0.048,0.004
si4_b03m_m800.01,1,0,0,0.048,0.048,0.003
si4_b03m_m800.02,1,0,0,0.048,0.048,0.005
si4_b03m_m800.03,1,0,0,0.049,0.049,0.004
si4_b03m_m800.04,1,0,0,0.047,0.047,0.005
si4_b03m_m800.05,1,0,0,0.048,0.048,0.004
si4_b03m_m800.06,1,0,0,0.048,0.048,0.003
si4_b03m_m800.07,1,0,0,0.048,0.048,0.004
si4_b03m_m800.08,1,0,0,0.048,0.048,0.004
si4_b03m_m800.09,1,0,0,0.048,0.048,0.004
si4_b06_m200.00,1,0,0,0.002,0.002,0
si4_b06_m200.01,1,0,0,0.002,0.002,0
si4_b06_m200.02,1,0,0,0.002,0.002,0
si4_b06_m200.03,1,0,0,0.002,0.002,0
si4_b06_m200.04,1,0,0,0.002,0.002,0
si4_b06_m200.05,1,0,0,0.002,0.002,0
si4_b06_m200.06,1,0,0,0.002,0.002,0
si4_b06_m200.07,1,0,0,0.002,0.002,0
si4_b06_m200.08,1,0,0,0.002,0.002,0
si4_b06_m200.09,1,0,0,0.002,0.002,0
si4_b06_m400.00,1,0,0,0.013,0.013,0
si4_b06_m400.01,1,0,0,0.013,0.013,0
si4_b06_m400.02,1,0,0,0.013,0.013,0
si4_b06_m400.03,1,0,0,0.013,0.013,0
si4_b06_m400.04,1,0,0,0.013,0.013,0
si4_b06_m400.05,1,0,0,0.013,0.013,0
si4_b06_m400.06,1,0,0,0.013,0.013,0
si4_b06_m400.07,1,0,0,0.013,0.013,0
si4_b06_m400.08,1,0,0,0.013,0.013,0
si4_b06_m400.09,1,0,0,0.013,0.013,0
si4_b06_m800.00,1,0,0,0.077,0.077,0
si4_b06_m800.01,1,0,0,0.078,0.078,0
si4_b06_m800.02,1,0,0,0.078,0.078,0
si4_b06_m800.03,1,0,0,0.077,0.077,0
si4_b06_m800.04,1,0,0,0.077,0.077,0.001
si4_b06_m800.05,1,0,0,0.078,0.078,0
si4_b06_m800.06,1,0,0,0.078,0.078,0.001
si4_b06_m800.07,1,0,0,0.078,0.078,0
si4_b06_m800.08,1,0,0,0.077,0.077,0
si4_b06_m800.09,1,0,0,0.078,0.078,0
si4_b06m_m200.00,1,0,0,0.003,0.003,0
si4_b06m_m200.01,1,0,0,0.002,0.002,0
si4_b06m_m200.02,1,0,0,0.003,0.003,0
si4_b06m_m200.03,1,0,0,0.003,0.003,0
si4_b06m_m200.04,1,0,0,0.003,0.003,0
si4_b06m_m200.05,1,0,0,0.003,0.003,0
si4_b06m_m200.06,1,0,0,0.003,0.003,0
si4_b06m_m200.07,1,0,0,0.003,0.003,0
si4_b06m_m200.08,1,0,0,0.003,0.003,0
si4_b06m_m200.09,1,0,0,0.003,0.003,0
si4_b06m_m400.00,1,0,0,0.012,0.012,0.001
si4_b06m_m400.01,1,0,0,0.012,0.012,0.001
si4_b06m_m400.02,1,0,0,0.012,0.012,0.001
si4_b06m_m400.03,1,0,0,0.012,0.012,0.001
si4_b06m_m400.04,1,0,0,0.012,0.012,0.001
si4_b06m_m400.05,1,0,0,0.012,0.012,0.001
si4_b06m_m400.06,1,0,0,0.012,0.012,0
si4_b06m_m400.07,1,0,0,0.012,0.012,0
si4_b06m_m400.08,1,0,0,0.012,0.012,0.001
si4_b06m_m400.09,1,0,0,0.012,0.012,0
si4_b06m_m800.00,1,0,0,0.069,0.069,0.007
si4_b06m_m800.01,1,0,0,0.067,0.067,0.005
si4_b06m_m800.02,1,0,0,0.068,0.068,0.008
si4_b06m_m800.03,1,0,0,0.068,0.068,0.006
si4_b06m_m800.04,1,0,0,0.068,0.068,0.005
si4_b06m_m800.05,1,0,0,0.068,0.068,0.006
si4_b06m_m800.06,1,0,0,0.067,0.067,0.006
si4_b06m_m800.07,1,0,0,0.068,0.068,0.005
si4_b06m_m800.08,1,0,0,0.069,0.069,0.005
si4_b06m_m800.09,1,0,0,0.068,0.068,0.007
si4_b09_m200.00,1,0,0,0.003,0.003,0
si4_b09_m200.01,1,0,0,0.003,0.003,0
si4_b09_m200.02,1,0,0,0.003,0.003,0
si4_b09_m200.03,1,0,0,0.003,0.003,0
si4_b09_m200.04,1,0,0,0.003,0.003,0
si4_b09_m200.05,1,0,0,0.003,0.003,0
si4_b09_m200.06,1,0,0,0.003,0.003,0
si4_b09_m200.07,1,0,0,0.003,0.003,0
si4_b09_m200.08,1,0,0,0.003,0.003,0
si4_b09_m200.09,1,0,0,0.003,0.003,0
si4_b09_m400.00,1,0,0,0.016,0.016,0
si4_b09_m400.01,1,0,0,0.016,0.016,0
si4_b09_m400.02,1,0,0,0.016,0.016,0
si4_b09_m400.03,1,0,0,0.016,0.016,0
si4_b09_m400.04,1,0,0,0.016,0.016,0
si4_b09_m400.05,1,0,0,0.016,0.016,0
si4_b09_m400.06,1,0,0,0.015,0.015,0
si4_b09_m400.07,1,0,0,0.016,0.016,0
si4_b09_m400.08,1,0,0,0.016,0.016,0
si4_b09_m400.09,1,0,0,0.016,0.016,0
si4_b09_m800.00,1,0,0,0.094,0.094,0
si4_b09_m800.01,1,0,0,0.094,0.094,0
si4_b09_m800.02,1,0,0,0.094,0.094,0
si4_b09_m800.03,1,0,0,0.094,0.094,0.001
si4_b09_m800.04,1,0,0,0.094,0.094,0.001
si4_b09_m800.05,1,0,0,0.094,0.094,0.001
si4_b09_m800.06,1,0,0,0.094,0.094,0
si4_b09_m800.07,1,0,0,0.095,0.095,0
si4_b09_m800.08,1,0,0,0.094,0.094,0.001
si4_b09_m800.09,1,0,0,0.094,0.094,0
si4_b09m_m200.00,1,0,0,0.004,0.004,0
si4_b09m_m200.01,1,0,0,0.004,0.004,0
si4_b09m_m200.02,1,0,0,0.003,0.003,0
si4_b09m_m200.03,1,0,0,0.004,0.004,0
si4_b09m_m200.04,1,0,0,0.004,0.004,0
si4_b09m_m200.05,1,0,0,0.003,0.003,0
si4_b09m_m200.06,1,0,0,0.003,0.003,0
si4_b09m_m200.07,1,0,0,0.004,0.004,0
si4_b09m_m200.08,1,0,0,0.004,0.004,0
si4_b09m_m200.09,1,0,0,0.004,0.004,0
si4_b09m_m400.00,1,0,0,0.018,0.018,0.001
si4_b09m_m400.01,1,0,0,0.018,0.018,0
si4_b09m_m400.02,1,0,0,0.017,0.017,0.001
si4_b09m_m400.03,1,0,0,0.018,0.018,0.001
si4_b09m_m400.04,1,0,0,0.018,0.018,0.002
si4_b09m_m400.05,1,0,0,0.018,0.018,0.001
si4_b09m_m400.06,1,0,0,0.017,0.017,0.001
si4_b09m_m400.07,1,0,0,0.018,0.018,0.001
si4_b09m_m400.08,1,0,0,0.017,0.017,0.001
si4_b09m_m400.09,1,0,0,0.017,0.017,0.002
si4_b09m_m800.00,1,0,0,0.099,0.099,0.007
si4_b09m_m800.01,1,0,0,0.099,0.099,0.006
si4_b09m_m800.02,1,0,0,0.092,0.092,0.007
si4_b09m_m800.03,1,0,0,0.099,0.099,0.008
si4_b09m_m800.04,1,0,0,0.099,0.099,0.007
si4_b09m_m800.05,1,0,0,0.099,0.099,0.006
si4_b09m_m800.06,1,0,0,0.099,0.099,0.009
si4_b09m_m800.07,1,0,0,0.099,0.099,0.008
si4_b09m_m800.08,1,0,0,0.1,0.1,0.007
si4_b09m_m800.09,1,0,0,0.098,0.098,0.009
si4_m4D_m1296.00,1,0,0.002,0.11,0.11,0.008
si4_m4D_m1296.01,1,0,0.002,0.109,0.109,0.008
si4_m4D_m1296.02,1,0,0.002,0.104,0.104,0.01
si4_m4D_m1296.03,1,0,0.002,0.109,0.109,0.009
si4_m4D_m1296.04,1,0,0.002,0.109,0.109,0.007
si4_m4D_m1296.05,1,0,0.002,0.109,0.109,0.008
si4_m4D_m1296.06,1,0,0.002,0.109,0.109,0.007
si4_m4D_m1296.07,1,0,0.002,0.108,0.108,0.007
si4_m4D_m1296.08,1,0,0.002,0.109,0.109,0.009
si4_m4D_m1296.09,1,0,0.002,0.108,0.108,0.007
si4_m4D_m256.00,1,0,0,0.003,0.003,0
si4_m4D_m256.01,1,0,0,0.003,0.003,0
si4_m4D_m256.02,1,0,0,0.003,0.003,0
si4_m4D_m256.03,1,0,0,0.003,0.003,0
si4_m4D_m256.04,1,0,0,0.003,0.003,0
si4_m4D_m256.05,1,0,0,0.003,0.003,0
si4_m4D_m256.06,1,0,0,0.003,0.003,0
si4_m4D_m256.07,1,0,0,0.003,0.003,0
si4_m4D_m256.08,1,0,0,0.003,0.003,0
si4_m4D_m256.09,1,0,0,0.003,0.003,0
si4_m4D_m625.00,1,0,0,0.024,0.024,0.001
si4_m4D_m625.01,1,0,0,0.024,0.024,0.002
si4_m4D_m625.02,1,0,0,0.024,0.024,0.001
si4_m4D_m625.03,1,0,0,0.024,0.024,0.001
si4_m4D_m625.04,1,0,0,0.024,0.024,0.001
si4_m4D_m625.05,1,0,0,0.024,0.024,0.001
si4_m4D_m625.06,1,0,0,0.024,0.024,0
si4_m4D_m625.07,1,0,0,0.025,0.025,0.001
si4_m4D_m625.08,1,0,0,0.024,0.024,0.001
si4_m4D_m625.09,1,0,0,0.024,0.024,0.001
si4_m4Dr2_m1296.00,1,0,0.002,0.219,0.219,0.01
si4_m4Dr2_m1296.01,1,0,0.002,0.218,0.218,0.01
si4_m4Dr2_m1296.02,1,0,0.002,0.219,0.219,0.009
si4_m4Dr2_m1296.03,1,0,0.002,0.22,0.22,0.011
si4_m4Dr2_m1296.04,1,0,0.002,0.221,0.221,0.011
si4_m4Dr2_m1296.05,1,0,0.002,0.22,0.22,0.009
si4_m4Dr2_m1296.06,1,0,0.002,0.22,0.22,0.01
si4_m4Dr2_m1296.07,1,0,0.002,0.222,0.222,0.01
si4_m4Dr2_m1296.08,1,0,0.002,0.222,0.222,0.01
si4_m4Dr2_m1296.09,1,0,0.002,0.219,0.219,0.011
si4_m4Dr2_m256.00,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.01,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.02,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.03,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.04,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.05,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.06,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.07,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.08,1,0,0,0.005,0.005,0
si4_m4Dr2_m256.09,1,0,0,0.005,0.005,0
si4_m4Dr2_m625.00,1,0,0,0.039,0.039,0.002
si4_m4Dr2_m625.01,1,0,0,0.039,0.039,0.001
si4_m4Dr2_m625.02,1,0,0,0.038,0.038,0.002
si4_m4Dr2_m625.03,1,0,0,0.039,0.039,0.002
si4_m4Dr2_m625.04,1,0,0,0.038,0.038,0.001
si4_m4Dr2_m625.05,1,0,0,0.037,0.037,0.002
si4_m4Dr2_m625.06,1,0,0,0.039,0.039,0.001
si4_m4Dr2_m625.07,1,0,0,0.038,0.038,0.002
si4_m4Dr2_m625.08,1,0,0,0.039,0.039,0.002
si4_m4Dr2_m625.09,1,0,0,0.038,0.038,0.002
si4_m4Dr4_m1296.00,1,0,0.002,0.235,0.235,0.011
si4_m4Dr4_m1296.01,1,0,0.002,0.232,0.232,0.01
si4_m4Dr4_m1296.02,1,0,0.002,0.233,0.233,0.01
si4_m4Dr4_m1296.03,1,0,0.002,0.234,0.234,0.009
si4_m4Dr4_m1296.04,1,0,0.002,0.234,0.234,0.01
si4_m4Dr4_m1296.05,1,0,0.002,0.235,0.235,0.011
si4_m4Dr4_m1296.06,1,0,0.002,0.233,0.233,0.011
si4_m4Dr4_m1296.07,1,0,0.002,0.232,0.232,0.011
si4_m4Dr4_m1296.08,1,0,0.002,0.233,0.233,0.011
si4_m4Dr4_m1296.09,1,0,0.002,0.233,0.233,0.012
si4_m4Dr4_m256.00,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.01,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.02,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.03,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.04,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.05,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.06,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.07,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.08,1,0,0,0.005,0.005,0
si4_m4Dr4_m256.09,1,0,0,0.005,0.005,0
si4_m4Dr4_m625.00,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.01,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.02,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.03,1,0,0,0.04,0.04,0.001
si4_m4Dr4_m625.04,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.05,1,0,0,0.04,0.04,0.002
si4_m4Dr4_m625.06,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.07,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.08,1,0,0,0.041,0.041,0.002
si4_m4Dr4_m625.09,1,0,0,0.041,0.041,0.001
si4_m4Dr6_m1296.00,1,0,0.002,0.251,0.251,0.012
si4_m4Dr6_m1296.01,1,0,0.002,0.249,0.249,0.011
si4_m4Dr6_m1296.02,1,0,0.002,0.249,0.249,0.012
si4_m4Dr6_m1296.03,1,0,0.002,0.247,0.247,0.012
si4_m4Dr6_m1296.04,1,0,0.002,0.246,0.246,0.012
si4_m4Dr6_m1296.05,1,0,0.002,0.248,0.248,0.012
si4_m4Dr6_m1296.06,1,0,0.002,0.249,0.249,0.012
si4_m4Dr6_m1296.07,1,0,0.002,0.246,0.246,0.012
si4_m4Dr6_m1296.08,1,0,0.002,0.249,0.249,0.012
si4_m4Dr6_m1296.09,1,0,0.002,0.248,0.248,0.014
si4_m4Dr6_m256.00,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.01,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.02,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.03,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.04,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.05,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.06,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.07,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.08,1,0,0,0.005,0.005,0
si4_m4Dr6_m256.09,1,0,0,0.005,0.005,0
si4_m4Dr6_m625.00,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.01,1,0,0,0.043,0.043,0.002
si4_m4Dr6_m625.02,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.03,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.04,1,0,0,0.043,0.043,0.003
si4_m4Dr6_m625.05,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.06,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.07,1,0,0,0.044,0.044,0.002
si4_m4Dr6_m625.08,1,0,0,0.043,0.043,0.002
si4_m4Dr6_m625.09,1,0,0,0.043,0.043,0.002
si4_r001_m200.00,1,0,0,0.002,0.002,0
si4_r001_m200.01,1,0,0,0.003,0.003,0
si4_r001_m200.02,1,0,0,0.002,0.002,0
si4_r001_m200.03,1,0,0,0.002,0.002,0
si4_r001_m200.04,1,0,0,0.002,0.002,0
si4_r001_m200.05,1,0,0,0.002,0.002,0
si4_r001_m200.06,1,0,0,0.002,0.002,0
si4_r001_m200.07,1,0,0,0.002,0.002,0
si4_r001_m200.08,1,0,0,0.002,0.002,0
si4_r001_m200.09,1,0,0,0.002,0.002,0
si4_r001_m400.00,1,0,0,0.018,0.018,0.001
si4_r001_m400.01,1,0,0,0.018,0.018,0.001
si4_r001_m400.02,1,0,0,0.018,0.018,0.001
si4_r001_m400.03,1,0,0,0.019,0.019,0
si4_r001_m400.04,1,0,0,0.018,0.018,0.001
si4_r001_m400.05,1,0,0,0.018,0.018,0.001
si4_r001_m400.06,1,0,0,0.018,0.018,0.001
si4_r001_m400.07,1,0,0,0.018,0.018,0.001
si4_r001_m400.08,1,0,0,0.019,0.019,0.001
si4_r001_m400.09,1,0,0,0.019,0.019,0.001
si4_r001_m600.00,1,0,0,0.082,0.082,0.004
si4_r001_m600.01,1,0,0,0.083,0.083,0.004
si4_r001_m600.02,1,0,0,0.081,0.081,0.004
si4_r001_m600.03,1,0,0,0.083,0.083,0.004
si4_r001_m600.04,1,0,0,0.082,0.082,0.004
si4_r001_m600.05,1,0,0,0.081,0.081,0.005
si4_r001_m600.06,1,0,0,0.082,0.082,0.004
si4_r001_m600.07,1,0,0,0.081,0.081,0.005
si4_r001_m600.08,1,0,0,0.08,0.08,0.003
si4_r001_m600.09,1,0,0,0.082,0.082,0.004
si4_r005_m200.00,1,0,0,0.007,0.007,0
si4_r005_m200.01,1,0,0,0.007,0.007,0.001
si4_r005_m200.02,1,0,0,0.007,0.007,0
si4_r005_m200.03,1,0,0,0.007,0.007,0
si4_r005_m200.04,1,0,0,0.007,0.007,0
si4_r005_m200.05,1,0,0,0.007,0.007,0
si4_r005_m200.06,1,0,0,0.007,0.007,0
si4_r005_m200.07,1,0,0,0.007,0.007,0
si4_r005_m200.08,1,0,0,0.007,0.007,0
si4_r005_m200.09,1,0,0,0.007,0.007,0
si4_r005_m400.00,1,0,0,0.057,0.057,0.004
si4_r005_m400.01,1,0,0,0.057,0.057,0.005
si4_r005_m400.02,1,0,0,0.057,0.057,0.005
si4_r005_m400.03,1,0,0,0.058,0.058,0.006
si4_r005_m400.04,1,0,0,0.057,0.057,0.006
si4_r005_m400.05,1,0,0,0.056,0.056,0.005
si4_r005_m400.06,1,0,0,0.057,0.057,0.006
si4_r005_m400.07,1,0,0,0.057,0.057,0.006
si4_r005_m400.08,1,0,0,0.057,0.057,0.006
si4_r005_m400.09,1,0,0,0.057,0.057,0.006
si4_r005_m600.00,1,0,0,0.171,0.171,0.018
si4_r005_m600.01,1,0,0,0.172,0.172,0.018
si4_r005_m600.02,1,0,0,0.172,0.172,0.017
si4_r005_m600.03,1,0,0,0.172,0.172,0.016
si4_r005_m600.04,1,0,0,0.172,0.172,0.018
si4_r005_m600.05,1,0,0,0.172,0.172,0.004
si4_r005_m600.06,1,0,0,0.172,0.172,0.004
si4_r005_m600.07,1,0,0,0.171,0.171,0.003
si4_r005_m600.08,1,0,0,0.172,0.172,0.018
si4_r005_m600.09,1,0,0,0.173,0.173,0.005
si4_r01_m200.00,1,0,0,0.01,0.01,0
si4_r01_m200.01,1,0,0,0.01,0.01,0.001
si4_r01_m200.02,1,0,0,0.01,0.01,0
si4_r01_m200.03,1,0,0,0.01,0.01,0
si4_r01_m200.04,1,0,0,0.01,0.01,0
si4_r01_m200.05,1,0,0,0.01,0.01,0
si4_r01_m200.06,1,0,0,0.01,0.01,0.001
si4_r01_m200.07,1,0,0,0.01,0.01,0
si4_r01_m200.08,1,0,0,0.01,0.01,0
si4_r01_m200.09,1,0,0,0.01,0.01,0
si4_r01_m400.00,1,0,0,0.073,0.073,0.003
si4_r01_m400.01,1,0,0,0.072,0.072,0.002
si4_r01_m400.02,1,0,0,0.072,0.072,0.003
si4_r01_m400.03,1,0,0,0.073,0.073,0.001
si4_r01_m400.04,1,0,0,0.073,0.073,0.002
si4_r01_m400.05,1,0,0,0.072,0.072,0.004
si4_r01_m400.06,1,0,0,0.072,0.072,0.003
si4_r01_m400.07,1,0,0,0.072,0.072,0.003
si4_r01_m400.08,1,0,0,0.072,0.072,0.003
si4_r01_m400.09,1,0,0,0.072,0.072,0.003
si4_r01_m600.00,1,0,0,0.225,0.225,0.008
si4_r01_m600.01,1,0,0,0.225,0.225,0.009
si4_r01_m600.02,1,0,0,0.223,0.223,0.008
si4_r01_m600.03,1,0,0,0.225,0.225,0.008
si4_r01_m600.04,1,0,0,0.225,0.225,0.007
si4_r01_m600.05,1,0,0,0.224,0.224,0.008
si4_r01_m600.06,1,0,0,0.225,0.225,0.008
si4_r01_m600.07,1,0,0,0.225,0.225,0.009
si4_r01_m600.08,1,0,0,0.227,0.227,0.009
si4_r01_m600.09,1,0,0,0.225,0.225,0.009
si6_b03_m200.00,1,0,0,0.002,0.002,0
si6_b03_m200.01,1,0,0,0.002,0.002,0
si6_b03_m200.02,1,0,0,0.002,0.002,0
si6_b03_m200.03,1,0,0,0.002,0.002,0
si6_b03_m200.04,1,0,0,0.002,0.002,0
si6_b03_m200.05,1,0,0,0.002,0.002,0
si6_b03_m200.06,1,0,0,0.002,0.002,0
si6_b03_m200.07,1,0,0,0.002,0.002,0
si6_b03_m200.08,1,0,0,0.002,0.002,0
si6_b03_m200.09,1,0,0,0.002,0.002,0
si6_b03_m400.00,1,0,0,0.009,0.009,0
si6_b03_m400.01,1,0,0,0.009,0.009,0
si6_b03_m400.02,1,0,0,0.009,0.009,0
si6_b03_m400.03,1,0,0,0.009,0.009,0
si6_b03_m400.04,1,0,0,0.009,0.009,0
si6_b03_m400.05,1,0,0,0.009,0.009,0
si6_b03_m400.06,1,0,0,0.009,0.009,0
si6_b03_m400.07,1,0,0,0.009,0.009,0
si6_b03_m400.08,1,0,0,0.009,0.009,0
si6_b03_m400.09,1,0,0,0.009,0.009,0
si6_b03_m800.00,1,0,0,0.062,0.062,0.001
si6_b03_m800.01,1,0,0,0.062,0.062,0
si6_b03_m800.02,1,0,0,0.061,0.061,0
si6_b03_m800.03,1,0,0,0.062,0.062,0
si6_b03_m800.04,1,0,0,0.061,0.061,0
si6_b03_m800.05,1,0,0,0.062,0.062,0
si6_b03_m800.06,1,0,0,0.062,0.062,0
si6_b03_m800.07,1,0,0,0.062,0.062,0
si6_b03_m800.08,1,0,0,0.062,0.062,0
si6_b03_m800.09,1,0,0,0.062,0.062,0
si6_b03m_m200.00,1,0,0,0.002,0.002,0
si6_b03m_m200.01,1,0,0,0.002,0.002,0
si6_b03m_m200.02,1,0,0,0.002,0.002,0
si6_b03m_m200.03,1,0,0,0.002,0.002,0
si6_b03m_m200.04,1,0,0,0.002,0.002,0
si6_b03m_m200.05,1,0,0,0.002,0.002,0
si6_b03m_m200.06,1,0,0,0.002,0.002,0
si6_b03m_m200.07,1,0,0,0.002,0.002,0
si6_b03m_m200.08,1,0,0,0.002,0.002,0
si6_b03m_m200.09,1,0,0,0.002,0.002,0
si6_b03m_m400.00,1,0,0,0.009,0.009,0.001
si6_b03m_m400.01,1,0,0,0.009,0.009,0.002
si6_b03m_m400.02,1,0,0,0.008,0.008,0
si6_b03m_m400.03,1,0,0,0.009,0.009,0.001
si6_b03m_m400.04,1,0,0,0.009,0.009,0.001
si6_b03m_m400.05,1,0,0,0.009,0.009,0.001
si6_b03m_m400.06,1,0,0,0.009,0.009,0.001
si6_b03m_m400.07,1,0,0,0.009,0.009,0
si6_b03m_m400.08,1,0,0,0.009,0.009,0.001
si6_b03m_m400.09,1,0,0,0.008,0.008,0.001
si6_b03m_m800.00,1,0,0,0.05,0.05,0.007
si6_b03m_m800.01,1,0,0,0.048,0.048,0.008
si6_b03m_m800.02,1,0,0,0.048,0.048,0.007
si6_b03m_m800.03,1,0,0,0.048,0.048,0.007
si6_b03m_m800.04,1,0,0,0.048,0.048,0.008
si6_b03m_m800.05,1,0,0,0.049,0.049,0.007
si6_b03m_m800.06,1,0,0,0.046,0.046,0.008
si6_b03m_m800.07,1,0,0,0.048,0.048,0.007
si6_b03m_m800.08,1,0,0,0.049,0.049,0.006
si6_b03m_m800.09,1,0,0,0.048,0.048,0.008
si6_b06_m200.00,1,0,0,0.002,0.002,0
si6_b06_m200.01,1,0,0,0.002,0.002,0
si6_b06_m200.02,1,0,0,0.002,0.002,0
si6_b06_m200.03,1,0,0,0.002,0.002,0
si6_b06_m200.04,1,0,0,0.002,0.002,0
si6_b06_m200.05,1,0,0,0.002,0.002,0
si6_b06_m200.06,1,0,0,0.002,0.002,0
si6_b06_m200.07,1,0,0,0.002,0.002,0
si6_b06_m200.08,1,0,0,0.002,0.002,0
si6_b06_m200.09,1,0,0,0.002,0.002,0
si6_b06_m400.00,1,0,0,0.013,0.013,0
si6_b06_m400.01,1,0,0,0.013,0.013,0
si6_b06_m400.02,1,0,0,0.013,0.013,0
si6_b06_m400.03,1,0,0,0.013,0.013,0
si6_b06_m400.04,1,0,0,0.013,0.013,0
si6_b06_m400.05,1,0,0,0.013,0.013,0
si6_b06_m400.06,1,0,0,0.013,0.013,0
si6_b06_m400.07,1,0,0,0.012,0.012,0
si6_b06_m400.08,1,0,0,0.013,0.013,0
si6_b06_m400.09,1,0,0,0.013,0.013,0
si6_b06_m800.00,1,0,0,0.077,0.077,0.002
si6_b06_m800.01,1,0,0,0.077,0.077,0.001
si6_b06_m800.02,1,0,0,0.077,0.077,0.001
si6_b06_m800.03,1,0,0,0.077,0.077,0
si6_b06_m800.04,1,0,0,0.077,0.077,0.001
si6_b06_m800.05,1,0,0,0.076,0.076,0.002
si6_b06_m800.06,1,0,0,0.076,0.076,0
si6_b06_m800.07,1,0,0,0.077,0.077,0.001
si6_b06_m800.08,1,0,0,0.077,0.077,0
si6_b06_m800.09,1,0,0,0.076,0.076,0.001
si6_b06m_m200.00,1,0,0,0.003,0.003,0
si6_b06m_m200.01,1,0,0,0.003,0.003,0
si6_b06m_m200.02,1,0,0,0.003,0.003,0
si6_b06m_m200.03,1,0,0,0.003,0.003,0
si6_b06m_m200.04,1,0,0,0.003,0.003,0
